"Tiempo (s) Serie Nº 1";"Fuerza (N) Serie Nº 1";"Tiempo (s) Serie Nº 2";"Fuerza (N) Serie Nº 2"
4,606;-0,654;4,606;-0,541
4,608;-0,648;4,608;-0,539
4,610;-0,647;4,610;-0,539
4,612;-0,648;4,612;-0,538
4,614;-0,650;4,614;-0,536
4,616;-0,650;4,616;-0,539
4,618;-0,654;4,618;-0,543
4,620;-0,645;4,620;-0,545
4,622;-0,645;4,622;-0,541
4,624;-0,654;4,624;-0,539
4,626;-0,648;4,626;-0,543
4,628;-0,643;4,628;-0,545
4,630;-0,645;4,630;-0,545
4,632;-0,645;4,632;-0,547
4,634;-0,641;4,634;-0,541
4,636;-0,641;4,636;-0,550
4,638;-0,645;4,638;-0,541
4,640;-0,648;4,640;-0,539
4,642;-0,652;4,642;-0,545
4,644;-0,643;4,644;-0,547
4,646;-0,648;4,646;-0,545
4,648;-0,643;4,648;-0,541
4,650;-0,650;4,650;-0,534
4,652;-0,645;4,652;-0,541
4,654;-0,645;4,654;-0,543
4,656;-0,648;4,656;-0,538
4,658;-0,650;4,658;-0,539
4,660;-0,645;4,660;-0,545
4,662;-0,648;4,662;-0,532
4,664;-0,647;4,664;-0,543
4,666;-0,648;4,666;-0,543
4,668;-0,645;4,668;-0,539
4,670;-0,645;4,670;-0,543
4,672;-0,650;4,672;-0,547
4,674;-0,650;4,674;-0,538
4,676;-0,652;4,676;-0,538
4,678;-0,656;4,678;-0,541
4,680;-0,650;4,680;-0,532
4,682;-0,650;4,682;-0,538
4,684;-0,654;4,684;-0,538
4,686;-0,652;4,686;-0,539
4,688;-0,648;4,688;-0,543
4,690;-0,647;4,690;-0,538
4,692;-0,647;4,692;-0,538
4,694;-0,647;4,694;-0,539
4,696;-0,654;4,696;-0,539
4,698;-0,648;4,698;-0,536
4,700;-0,654;4,700;-0,541
4,702;-0,643;4,702;-0,538
4,704;-0,648;4,704;-0,536
4,706;-0,648;4,706;-0,529
4,708;-0,648;4,708;-0,543
4,710;-0,654;4,710;-0,539
4,712;-0,648;4,712;-0,538
4,714;-0,645;4,714;-0,538
4,716;-0,656;4,716;-0,543
4,718;-0,650;4,718;-0,543
4,720;-0,650;4,720;-0,543
4,722;-0,648;4,722;-0,534
4,724;-0,650;4,724;-0,539
4,726;-0,652;4,726;-0,538
4,728;-0,650;4,728;-0,538
4,730;-0,652;4,730;-0,543
4,732;-0,656;4,732;-0,541
4,734;-0,654;4,734;-0,545
4,736;-0,652;4,736;-0,541
4,738;-0,657;4,738;-0,548
4,740;-0,652;4,740;-0,539
4,742;-0,648;4,742;-0,539
4,744;-0,650;4,744;-0,541
4,746;-0,652;4,746;-0,543
4,748;-0,647;4,748;-0,532
4,750;-0,656;4,750;-0,536
4,752;-0,648;4,752;-0,545
4,754;-0,650;4,754;-0,539
4,756;-0,656;4,756;-0,536
4,758;-0,648;4,758;-0,541
4,760;-0,647;4,760;-0,541
4,762;-0,647;4,762;-0,543
4,764;-0,656;4,764;-0,548
4,766;-0,648;4,766;-0,545
4,768;-0,645;4,768;-0,547
4,770;-0,650;4,770;-0,545
4,772;-0,652;4,772;-0,539
4,774;-0,652;4,774;-0,539
4,776;-0,645;4,776;-0,538
4,778;-0,650;4,778;-0,534
4,780;-0,645;4,780;-0,547
4,782;-0,641;4,782;-0,538
4,784;-0,648;4,784;-0,539
4,786;-0,647;4,786;-0,534
4,788;-0,647;4,788;-0,539
4,790;-0,648;4,790;-0,541
4,792;-0,645;4,792;-0,532
4,794;-0,648;4,794;-0,541
4,796;-0,647;4,796;-0,539
4,798;-0,652;4,798;-0,538
4,800;-0,654;4,800;-0,543
4,802;-0,652;4,802;-0,538
4,804;-0,652;4,804;-0,539
4,806;-0,654;4,806;-0,541
4,808;-0,654;4,808;-0,541
4,810;-0,652;4,810;-0,539
4,812;-0,650;4,812;-0,538
4,814;-0,652;4,814;-0,541
4,816;-0,656;4,816;-0,539
4,818;-0,648;4,818;-0,538
4,820;-0,648;4,820;-0,530
4,822;-0,647;4,822;-0,536
4,824;-0,650;4,824;-0,536
4,826;-0,650;4,826;-0,541
4,828;-0,654;4,828;-0,539
4,830;-0,654;4,830;-0,539
4,832;-0,650;4,832;-0,539
4,834;-0,654;4,834;-0,539
4,836;-0,647;4,836;-0,538
4,838;-0,647;4,838;-0,539
4,840;-0,654;4,840;-0,541
4,842;-0,654;4,842;-0,538
4,844;-0,650;4,844;-0,545
4,846;-0,648;4,846;-0,538
4,848;-0,648;4,848;-0,545
4,850;-0,650;4,850;-0,539
4,852;-0,656;4,852;-0,547
4,854;-0,647;4,854;-0,539
4,856;-0,657;4,856;-0,545
4,858;-0,652;4,858;-0,538
4,860;-0,652;4,860;-0,541
4,862;-0,647;4,862;-0,548
4,864;-0,654;4,864;-0,547
4,866;-0,654;4,866;-0,545
4,868;-0,648;4,868;-0,548
4,870;-0,650;4,870;-0,545
4,872;-0,643;4,872;-0,541
4,874;-0,645;4,874;-0,541
4,876;-0,647;4,876;-0,548
4,878;-0,647;4,878;-0,543
4,880;-0,645;4,880;-0,538
4,882;-0,643;4,882;-0,539
4,884;-0,650;4,884;-0,536
4,886;-0,654;4,886;-0,541
4,888;-0,647;4,888;-0,543
4,890;-0,650;4,890;-0,539
4,892;-0,654;4,892;-0,543
4,894;-0,647;4,894;-0,539
4,896;-0,647;4,896;-0,538
4,898;-0,652;4,898;-0,548
4,900;-0,650;4,900;-0,543
4,902;-0,648;4,902;-0,545
4,904;-0,647;4,904;-0,545
4,906;-0,647;4,906;-0,545
4,908;-0,647;4,908;-0,547
4,910;-0,652;4,910;-0,541
4,912;-0,650;4,912;-0,545
4,914;-0,648;4,914;-0,547
4,916;-0,643;4,916;-0,538
4,918;-0,647;4,918;-0,545
4,920;-0,654;4,920;-0,539
4,922;-0,654;4,922;-0,543
4,924;-0,650;4,924;-0,534
4,926;-0,650;4,926;-0,532
4,928;-0,650;4,928;-0,538
4,930;-0,650;4,930;-0,541
4,932;-0,640;4,932;-0,536
4,934;-0,640;4,934;-0,538
4,936;-0,654;4,936;-0,538
4,938;-0,652;4,938;-0,539
4,940;-0,652;4,940;-0,543
4,942;-0,648;4,942;-0,539
4,944;-0,645;4,944;-0,532
4,946;-0,647;4,946;-0,539
4,948;-0,641;4,948;-0,534
4,950;-0,647;4,950;-0,536
4,952;-0,643;4,952;-0,538
4,954;-0,647;4,954;-0,532
4,956;-0,648;4,956;-0,536
4,958;-0,650;4,958;-0,536
4,960;-0,652;4,960;-0,536
4,962;-0,650;4,962;-0,538
4,964;-0,656;4,964;-0,539
4,966;-0,654;4,966;-0,541
4,968;-0,647;4,968;-0,543
4,970;-0,650;4,970;-0,550
4,972;-0,654;4,972;-0,538
4,974;-0,650;4,974;-0,539
4,976;-0,654;4,976;-0,547
4,978;-0,647;4,978;-0,545
4,980;-0,648;4,980;-0,539
4,982;-0,650;4,982;-0,538
4,984;-0,648;4,984;-0,538
4,986;-0,648;4,986;-0,541
4,988;-0,650;4,988;-0,539
4,990;-0,648;4,990;-0,545
4,992;-0,654;4,992;-0,543
4,994;-0,643;4,994;-0,539
4,996;-0,647;4,996;-0,534
4,998;-0,648;4,998;-0,547
5,000;-0,654;5,000;-0,539
5,002;-0,652;5,002;-0,539
5,004;-0,648;5,004;-0,541
5,006;-0,650;5,006;-0,541
5,008;-0,645;5,008;-0,536
5,010;-0,645;5,010;-0,541
5,012;-0,640;5,012;-0,543
5,014;-0,645;5,014;-0,539
5,016;-0,638;5,016;-0,541
5,018;-0,647;5,018;-0,532
5,020;-0,650;5,020;-0,539
5,022;-0,645;5,022;-0,541
5,024;-0,645;5,024;-0,541
5,026;-0,648;5,026;-0,543
5,028;-0,650;5,028;-0,543
5,030;-0,645;5,030;-0,536
5,032;-0,650;5,032;-0,538
5,034;-0,650;5,034;-0,538
5,036;-0,647;5,036;-0,536
5,038;-0,647;5,038;-0,539
5,040;-0,652;5,040;-0,538
5,042;-0,654;5,042;-0,539
5,044;-0,645;5,044;-0,543
5,046;-0,645;5,046;-0,541
5,048;-0,652;5,048;-0,543
5,050;-0,652;5,050;-0,541
5,052;-0,647;5,052;-0,548
5,054;-0,650;5,054;-0,541
5,056;-0,652;5,056;-0,541
5,058;-0,647;5,058;-0,543
5,060;-0,647;5,060;-0,536
5,062;-0,650;5,062;-0,536
5,064;-0,645;5,064;-0,538
5,066;-0,652;5,066;-0,536
5,068;-0,648;5,068;-0,536
5,070;-0,656;5,070;-0,532
5,072;-0,652;5,072;-0,536
5,074;-0,648;5,074;-0,545
5,076;-0,652;5,076;-0,534
5,078;-0,650;5,078;-0,539
5,080;-0,648;5,080;-0,538
5,082;-0,645;5,082;-0,530
5,084;-0,643;5,084;-0,538
5,086;-0,650;5,086;-0,541
5,088;-0,656;5,088;-0,539
5,090;-0,652;5,090;-0,536
5,092;-0,648;5,092;-0,547
5,094;-0,643;5,094;-0,547
5,096;-0,641;5,096;-0,536
5,098;-0,645;5,098;-0,534
5,100;-0,647;5,100;-0,538
5,102;-0,652;5,102;-0,539
5,104;-0,650;5,104;-0,532
5,106;-0,645;5,106;-0,530
5,108;-0,647;5,108;-0,530
5,110;-0,652;5,110;-0,538
5,112;-0,652;5,112;-0,541
5,114;-0,648;5,114;-0,538
5,116;-0,652;5,116;-0,541
5,118;-0,650;5,118;-0,543
5,120;-0,656;5,120;-0,547
5,122;-0,654;5,122;-0,538
5,124;-0,654;5,124;-0,547
5,126;-0,648;5,126;-0,548
5,128;-0,652;5,128;-0,543
5,130;-0,656;5,130;-0,543
5,132;-0,654;5,132;-0,539
5,134;-0,647;5,134;-0,545
5,136;-0,659;5,136;-0,539
5,138;-0,652;5,138;-0,538
5,140;-0,650;5,140;-0,534
5,142;-0,652;5,142;-0,534
5,144;-0,650;5,144;-0,536
5,146;-0,648;5,146;-0,538
5,148;-0,648;5,148;-0,536
5,150;-0,645;5,150;-0,543
5,152;-0,645;5,152;-0,536
5,154;-0,648;5,154;-0,545
5,156;-0,645;5,156;-0,539
5,158;-0,645;5,158;-0,538
5,160;-0,647;5,160;-0,541
5,162;-0,652;5,162;-0,539
5,164;-0,650;5,164;-0,547
5,166;-0,645;5,166;-0,543
5,168;-0,647;5,168;-0,543
5,170;-0,650;5,170;-0,538
5,172;-0,648;5,172;-0,539
5,174;-0,645;5,174;-0,534
5,176;-0,647;5,176;-0,539
5,178;-0,648;5,178;-0,536
5,180;-0,654;5,180;-0,536
5,182;-0,652;5,182;-0,530
5,184;-0,648;5,184;-0,539
5,186;-0,645;5,186;-0,538
5,188;-0,650;5,188;-0,538
5,190;-0,648;5,190;-0,538
5,192;-0,647;5,192;-0,538
5,194;-0,648;5,194;-0,536
5,196;-0,650;5,196;-0,539
5,198;-0,647;5,198;-0,538
5,200;-0,656;5,200;-0,538
5,202;-0,641;5,202;-0,548
5,204;-0,652;5,204;-0,538
5,206;-0,648;5,206;-0,534
5,208;-0,645;5,208;-0,536
5,210;-0,648;5,210;-0,539
5,212;-0,648;5,212;-0,538
5,214;-0,643;5,214;-0,541
5,216;-0,641;5,216;-0,536
5,218;-0,647;5,218;-0,534
5,220;-0,643;5,220;-0,539
5,222;-0,650;5,222;-0,541
5,224;-0,656;5,224;-0,536
5,226;-0,650;5,226;-0,539
5,228;-0,652;5,228;-0,541
5,230;-0,648;5,230;-0,547
5,232;-0,648;5,232;-0,541
5,234;-0,647;5,234;-0,545
5,236;-0,643;5,236;-0,550
5,238;-0,650;5,238;-0,541
5,240;-0,648;5,240;-0,541
5,242;-0,643;5,242;-0,545
5,244;-0,652;5,244;-0,534
5,246;-0,656;5,246;-0,541
5,248;-0,652;5,248;-0,541
5,250;-0,645;5,250;-0,541
5,252;-0,654;5,252;-0,538
5,254;-0,656;5,254;-0,534
5,256;-0,648;5,256;-0,545
5,258;-0,654;5,258;-0,538
5,260;-0,654;5,260;-0,539
5,262;-0,645;5,262;-0,543
5,264;-0,652;5,264;-0,545
5,266;-0,647;5,266;-0,543
5,268;-0,652;5,268;-0,543
5,270;-0,645;5,270;-0,545
5,272;-0,652;5,272;-0,545
5,274;-0,650;5,274;-0,543
5,276;-0,654;5,276;-0,539
5,278;-0,647;5,278;-0,547
5,280;-0,648;5,280;-0,536
5,282;-0,648;5,282;-0,539
5,284;-0,647;5,284;-0,534
5,286;-0,648;5,286;-0,539
5,288;-0,645;5,288;-0,539
5,290;-0,648;5,290;-0,543
5,292;-0,652;5,292;-0,543
5,294;-0,641;5,294;-0,538
5,296;-0,647;5,296;-0,539
5,298;-0,647;5,298;-0,538
5,300;-0,645;5,300;-0,541
5,302;-0,643;5,302;-0,543
5,304;-0,650;5,304;-0,530
5,306;-0,650;5,306;-0,536
5,308;-0,648;5,308;-0,541
5,310;-0,645;5,310;-0,545
5,312;-0,647;5,312;-0,536
5,314;-0,650;5,314;-0,532
5,316;-0,650;5,316;-0,532
5,318;-0,647;5,318;-0,532
5,320;-0,652;5,320;-0,532
5,322;-0,650;5,322;-0,538
5,324;-0,647;5,324;-0,545
5,326;-0,643;5,326;-0,534
5,328;-0,645;5,328;-0,539
5,330;-0,652;5,330;-0,538
5,332;-0,643;5,332;-0,541
5,334;-0,647;5,334;-0,541
5,336;-0,647;5,336;-0,543
5,338;-0,641;5,338;-0,545
5,340;-0,652;5,340;-0,543
5,342;-0,650;5,342;-0,539
5,344;-0,652;5,344;-0,547
5,346;-0,652;5,346;-0,543
5,348;-0,650;5,348;-0,545
5,350;-0,650;5,350;-0,543
5,352;-0,650;5,352;-0,545
5,354;-0,650;5,354;-0,543
5,356;-0,645;5,356;-0,532
5,358;-0,652;5,358;-0,543
5,360;-0,654;5,360;-0,539
5,362;-0,648;5,362;-0,538
5,364;-0,647;5,364;-0,536
5,366;-0,650;5,366;-0,532
5,368;-0,654;5,368;-0,541
5,370;-0,656;5,370;-0,543
5,372;-0,652;5,372;-0,536
5,374;-0,645;5,374;-0,536
5,376;-0,650;5,376;-0,539
5,378;-0,652;5,378;-0,543
5,380;-0,652;5,380;-0,539
5,382;-0,650;5,382;-0,543
5,384;-0,648;5,384;-0,541
5,386;-0,648;5,386;-0,545
5,388;-0,654;5,388;-0,541
5,390;-0,654;5,390;-0,543
5,392;-0,650;5,392;-0,532
5,394;-0,654;5,394;-0,545
5,396;-0,645;5,396;-0,539
5,398;-0,652;5,398;-0,539
5,400;-0,652;5,400;-0,547
5,402;-0,650;5,402;-0,541
5,404;-0,641;5,404;-0,541
5,406;-0,643;5,406;-0,543
5,408;-0,652;5,408;-0,538
5,410;-0,648;5,410;-0,539
5,412;-0,647;5,412;-0,536
5,414;-0,645;5,414;-0,536
5,416;-0,643;5,416;-0,539
5,418;-0,647;5,418;-0,538
5,420;-0,648;5,420;-0,538
5,422;-0,638;5,422;-0,539
5,424;-0,640;5,424;-0,539
5,426;-0,645;5,426;-0,539
5,428;-0,643;5,428;-0,541
5,430;-0,648;5,430;-0,539
5,432;-0,643;5,432;-0,538
5,434;-0,645;5,434;-0,547
5,436;-0,652;5,436;-0,548
5,438;-0,652;5,438;-0,547
5,440;-0,647;5,440;-0,543
5,442;-0,645;5,442;-0,543
5,444;-0,648;5,444;-0,543
5,446;-0,654;5,446;-0,552
5,448;-0,647;5,448;-0,543
5,450;-0,647;5,450;-0,547
5,452;-0,645;5,452;-0,543
5,454;-0,652;5,454;-0,539
5,456;-0,645;5,456;-0,539
5,458;-0,647;5,458;-0,536
5,460;-0,645;5,460;-0,532
5,462;-0,647;5,462;-0,538
5,464;-0,645;5,464;-0,541
5,466;-0,654;5,466;-0,532
5,468;-0,647;5,468;-0,541
5,470;-0,645;5,470;-0,539
5,472;-0,647;5,472;-0,541
5,474;-0,654;5,474;-0,548
5,476;-0,648;5,476;-0,547
5,478;-0,643;5,478;-0,538
5,480;-0,645;5,480;-0,539
5,482;-0,650;5,482;-0,545
5,484;-0,643;5,484;-0,536
5,486;-0,643;5,486;-0,547
5,488;-0,648;5,488;-0,536
5,490;-0,654;5,490;-0,538
5,492;-0,645;5,492;-0,536
5,494;-0,652;5,494;-0,534
5,496;-0,650;5,496;-0,534
5,498;-0,657;5,498;-0,539
5,500;-0,647;5,500;-0,543
5,502;-0,645;5,502;-0,547
5,504;-0,650;5,504;-0,550
5,506;-0,641;5,506;-0,543
5,508;-0,645;5,508;-0,545
5,510;-0,645;5,510;-0,541
5,512;-0,645;5,512;-0,539
5,514;-0,645;5,514;-0,545
5,516;-0,648;5,516;-0,538
5,518;-0,652;5,518;-0,547
5,520;-0,650;5,520;-0,538
5,522;-0,647;5,522;-0,541
5,524;-0,645;5,524;-0,539
5,526;-0,650;5,526;-0,545
5,528;-0,641;5,528;-0,539
5,530;-0,645;5,530;-0,547
5,532;-0,652;5,532;-0,543
5,534;-0,648;5,534;-0,541
5,536;-0,645;5,536;-0,545
5,538;-0,643;5,538;-0,547
5,540;-0,648;5,540;-0,543
5,542;-0,650;5,542;-0,548
5,544;-0,650;5,544;-0,539
5,546;-0,648;5,546;-0,545
5,548;-0,645;5,548;-0,541
5,550;-0,647;5,550;-0,539
5,552;-0,648;5,552;-0,539
5,554;-0,645;5,554;-0,532
5,556;-0,648;5,556;-0,538
5,558;-0,647;5,558;-0,539
5,560;-0,647;5,560;-0,538
5,562;-0,643;5,562;-0,543
5,564;-0,647;5,564;-0,547
5,566;-0,657;5,566;-0,539
5,568;-0,650;5,568;-0,543
5,570;-0,641;5,570;-0,543
5,572;-0,647;5,572;-0,543
5,574;-0,650;5,574;-0,539
5,576;-0,648;5,576;-0,545
5,578;-0,645;5,578;-0,547
5,580;-0,650;5,580;-0,548
5,582;-0,647;5,582;-0,545
5,584;-0,647;5,584;-0,548
5,586;-0,648;5,586;-0,545
5,588;-0,654;5,588;-0,547
5,590;-0,645;5,590;-0,538
5,592;-0,650;5,592;-0,538
5,594;-0,648;5,594;-0,539
5,596;-0,643;5,596;-0,539
5,598;-0,645;5,598;-0,545
5,600;-0,643;5,600;-0,538
5,602;-0,652;5,602;-0,538
5,604;-0,648;5,604;-0,538
5,606;-0,648;5,606;-0,534
5,608;-0,645;5,608;-0,541
5,610;-0,647;5,610;-0,541
5,612;-0,648;5,612;-0,545
5,614;-0,648;5,614;-0,541
5,616;-0,648;5,616;-0,541
5,618;-0,643;5,618;-0,543
5,620;-0,645;5,620;-0,543
5,622;-0,650;5,622;-0,541
5,624;-0,648;5,624;-0,536
5,626;-0,654;5,626;-0,536
5,628;-0,654;5,628;-0,539
5,630;-0,650;5,630;-0,538
5,632;-0,650;5,632;-0,541
5,634;-0,645;5,634;-0,534
5,636;-0,652;5,636;-0,534
5,638;-0,645;5,638;-0,536
5,640;-0,643;5,640;-0,545
5,642;-0,648;5,642;-0,539
5,644;-0,645;5,644;-0,541
5,646;-0,654;5,646;-0,545
5,648;-0,648;5,648;-0,543
5,650;-0,650;5,650;-0,547
5,652;-0,650;5,652;-0,548
5,654;-0,648;5,654;-0,539
5,656;-0,645;5,656;-0,541
5,658;-0,654;5,658;-0,541
5,660;-0,648;5,660;-0,539
5,662;-0,650;5,662;-0,534
5,664;-0,643;5,664;-0,541
5,666;-0,654;5,666;-0,541
5,668;-0,647;5,668;-0,529
5,670;-0,650;5,670;-0,538
5,672;-0,650;5,672;-0,541
5,674;-0,641;5,674;-0,539
5,676;-0,638;5,676;-0,539
5,678;-0,647;5,678;-0,541
5,680;-0,650;5,680;-0,539
5,682;-0,650;5,682;-0,547
5,684;-0,654;5,684;-0,548
5,686;-0,648;5,686;-0,547
5,688;-0,647;5,688;-0,543
5,690;-0,645;5,690;-0,545
5,692;-0,638;5,692;-0,547
5,694;-0,647;5,694;-0,538
5,696;-0,650;5,696;-0,543
5,698;-0,647;5,698;-0,543
5,700;-0,643;5,700;-0,541
5,702;-0,647;5,702;-0,539
5,704;-0,645;5,704;-0,543
5,706;-0,647;5,706;-0,543
5,708;-0,652;5,708;-0,541
5,710;-0,643;5,710;-0,545
5,712;-0,645;5,712;-0,538
5,714;-0,645;5,714;-0,539
5,716;-0,647;5,716;-0,543
5,718;-0,650;5,718;-0,545
5,720;-0,645;5,720;-0,547
5,722;-0,645;5,722;-0,548
5,724;-0,640;5,724;-0,541
5,726;-0,647;5,726;-0,538
5,728;-0,643;5,728;-0,543
5,730;-0,648;5,730;-0,538
5,732;-0,648;5,732;-0,539
5,734;-0,647;5,734;-0,532
5,736;-0,650;5,736;-0,538
5,738;-0,645;5,738;-0,532
5,740;-0,652;5,740;-0,541
5,742;-0,648;5,742;-0,541
5,744;-0,648;5,744;-0,539
5,746;-0,650;5,746;-0,538
5,748;-0,652;5,748;-0,545
5,750;-0,652;5,750;-0,545
5,752;-0,654;5,752;-0,541
5,754;-0,648;5,754;-0,538
5,756;-0,652;5,756;-0,536
5,758;-0,650;5,758;-0,538
5,760;-0,645;5,760;-0,548
5,762;-0,650;5,762;-0,548
5,764;-0,647;5,764;-0,547
5,766;-0,647;5,766;-0,545
5,768;-0,648;5,768;-0,541
5,770;-0,647;5,770;-0,541
5,772;-0,652;5,772;-0,541
5,774;-0,656;5,774;-0,545
5,776;-0,652;5,776;-0,548
5,778;-0,650;5,778;-0,545
5,780;-0,647;5,780;-0,541
5,782;-0,654;5,782;-0,543
5,784;-0,650;5,784;-0,538
5,786;-0,643;5,786;-0,543
5,788;-0,648;5,788;-0,545
5,790;-0,648;5,790;-0,541
5,792;-0,652;5,792;-0,539
5,794;-0,647;5,794;-0,548
5,796;-0,647;5,796;-0,545
5,798;-0,650;5,798;-0,541
5,800;-0,645;5,800;-0,547
5,802;-0,648;5,802;-0,538
5,804;-0,643;5,804;-0,543
5,806;-0,648;5,806;-0,536
5,808;-0,647;5,808;-0,532
5,810;-0,645;5,810;-0,543
5,812;-0,650;5,812;-0,539
5,814;-0,645;5,814;-0,539
5,816;-0,641;5,816;-0,548
5,818;-0,638;5,818;-0,545
5,820;-0,647;5,820;-0,552
5,822;-0,650;5,822;-0,547
5,824;-0,648;5,824;-0,541
5,826;-0,648;5,826;-0,547
5,828;-0,643;5,828;-0,543
5,830;-0,641;5,830;-0,536
5,832;-0,645;5,832;-0,539
5,834;-0,645;5,834;-0,534
5,836;-0,648;5,836;-0,543
5,838;-0,645;5,838;-0,539
5,840;-0,650;5,840;-0,538
5,842;-0,643;5,842;-0,538
5,844;-0,643;5,844;-0,543
5,846;-0,645;5,846;-0,543
5,848;-0,640;5,848;-0,547
5,850;-0,648;5,850;-0,550
5,852;-0,650;5,852;-0,543
5,854;-0,641;5,854;-0,539
5,856;-0,643;5,856;-0,548
5,858;-0,647;5,858;-0,541
5,860;-0,652;5,860;-0,543
5,862;-0,643;5,862;-0,541
5,864;-0,656;5,864;-0,538
5,866;-0,650;5,866;-0,541
5,868;-0,648;5,868;-0,547
5,870;-0,647;5,870;-0,539
5,872;-0,647;5,872;-0,543
5,874;-0,648;5,874;-0,543
5,876;-0,647;5,876;-0,539
5,878;-0,645;5,878;-0,538
5,880;-0,648;5,880;-0,538
5,882;-0,650;5,882;-0,530
5,884;-0,643;5,884;-0,541
5,886;-0,647;5,886;-0,545
5,888;-0,648;5,888;-0,545
5,890;-0,648;5,890;-0,547
5,892;-0,648;5,892;-0,548
5,894;-0,648;5,894;-0,547
5,896;-0,645;5,896;-0,543
5,898;-0,650;5,898;-0,538
5,900;-0,648;5,900;-0,550
;;5,902;-0,534
;;5,904;-0,538
;;5,906;-0,539
;;5,908;-0,536
;;5,910;-0,539
;;5,912;-0,538
;;5,914;-0,541
;;5,916;-0,538
;;5,918;-0,539
;;5,920;-0,550
;;5,922;-0,548
;;5,924;-0,550
;;5,926;-0,543
;;5,928;-0,545
;;5,930;-0,547
;;5,932;-0,545
;;5,934;-0,543
;;5,936;-0,545
;;5,938;-0,541
;;5,940;-0,538
