"Tiempo (s) Serie Nº 2";"Fuerza (N) Serie Nº 2";"Tiempo (s) Serie Nº 3";"Fuerza (N) Serie Nº 3"
4,614;-0,668;4,614;-0,518
4,616;-0,666;4,616;-0,509
4,618;-0,661;4,618;-0,513
4,620;-0,668;4,620;-0,511
4,622;-0,672;4,622;-0,509
4,624;-0,663;4,624;-0,511
4,626;-0,663;4,626;-0,513
4,628;-0,659;4,628;-0,518
4,630;-0,663;4,630;-0,509
4,632;-0,666;4,632;-0,513
4,634;-0,666;4,634;-0,514
4,636;-0,665;4,636;-0,516
4,638;-0,666;4,638;-0,513
4,640;-0,663;4,640;-0,516
4,642;-0,665;4,642;-0,507
4,644;-0,665;4,644;-0,513
4,646;-0,661;4,646;-0,509
4,648;-0,668;4,648;-0,513
4,650;-0,666;4,650;-0,513
4,652;-0,670;4,652;-0,520
4,654;-0,672;4,654;-0,513
4,656;-0,659;4,656;-0,514
4,658;-0,668;4,658;-0,513
4,660;-0,665;4,660;-0,511
4,662;-0,659;4,662;-0,514
4,664;-0,663;4,664;-0,511
4,666;-0,663;4,666;-0,511
4,668;-0,661;4,668;-0,511
4,670;-0,668;4,670;-0,514
4,672;-0,659;4,672;-0,513
4,674;-0,677;4,674;-0,513
4,676;-0,663;4,676;-0,513
4,678;-0,661;4,678;-0,509
4,680;-0,666;4,680;-0,513
4,682;-0,670;4,682;-0,509
4,684;-0,668;4,684;-0,509
4,686;-0,661;4,686;-0,509
4,688;-0,666;4,688;-0,513
4,690;-0,661;4,690;-0,513
4,692;-0,672;4,692;-0,507
4,694;-0,668;4,694;-0,511
4,696;-0,666;4,696;-0,511
4,698;-0,674;4,698;-0,507
4,700;-0,670;4,700;-0,511
4,702;-0,666;4,702;-0,511
4,704;-0,668;4,704;-0,511
4,706;-0,674;4,706;-0,514
4,708;-0,672;4,708;-0,514
4,710;-0,661;4,710;-0,513
4,712;-0,666;4,712;-0,521
4,714;-0,670;4,714;-0,516
4,716;-0,672;4,716;-0,516
4,718;-0,666;4,718;-0,514
4,720;-0,674;4,720;-0,513
4,722;-0,675;4,722;-0,514
4,724;-0,672;4,724;-0,516
4,726;-0,665;4,726;-0,511
4,728;-0,666;4,728;-0,516
4,730;-0,665;4,730;-0,518
4,732;-0,659;4,732;-0,511
4,734;-0,661;4,734;-0,513
4,736;-0,665;4,736;-0,513
4,738;-0,677;4,738;-0,513
4,740;-0,670;4,740;-0,513
4,742;-0,663;4,742;-0,513
4,744;-0,663;4,744;-0,513
4,746;-0,661;4,746;-0,513
4,748;-0,661;4,748;-0,511
4,750;-0,668;4,750;-0,513
4,752;-0,672;4,752;-0,511
4,754;-0,677;4,754;-0,511
4,756;-0,668;4,756;-0,516
4,758;-0,666;4,758;-0,514
4,760;-0,663;4,760;-0,507
4,762;-0,668;4,762;-0,509
4,764;-0,672;4,764;-0,505
4,766;-0,666;4,766;-0,511
4,768;-0,666;4,768;-0,505
4,770;-0,663;4,770;-0,513
4,772;-0,665;4,772;-0,509
4,774;-0,659;4,774;-0,507
4,776;-0,661;4,776;-0,513
4,778;-0,661;4,778;-0,516
4,780;-0,666;4,780;-0,514
4,782;-0,674;4,782;-0,511
4,784;-0,672;4,784;-0,511
4,786;-0,666;4,786;-0,509
4,788;-0,672;4,788;-0,513
4,790;-0,672;4,790;-0,518
4,792;-0,659;4,792;-0,505
4,794;-0,663;4,794;-0,507
4,796;-0,668;4,796;-0,513
4,798;-0,668;4,798;-0,514
4,800;-0,665;4,800;-0,521
4,802;-0,663;4,802;-0,509
4,804;-0,656;4,804;-0,513
4,806;-0,665;4,806;-0,504
4,808;-0,663;4,808;-0,511
4,810;-0,666;4,810;-0,513
4,812;-0,666;4,812;-0,513
4,814;-0,668;4,814;-0,509
4,816;-0,668;4,816;-0,509
4,818;-0,674;4,818;-0,509
4,820;-0,665;4,820;-0,516
4,822;-0,659;4,822;-0,511
4,824;-0,663;4,824;-0,511
4,826;-0,670;4,826;-0,518
4,828;-0,666;4,828;-0,507
4,830;-0,672;4,830;-0,518
4,832;-0,670;4,832;-0,513
4,834;-0,668;4,834;-0,516
4,836;-0,665;4,836;-0,514
4,838;-0,661;4,838;-0,514
4,840;-0,670;4,840;-0,514
4,842;-0,666;4,842;-0,511
4,844;-0,663;4,844;-0,507
4,846;-0,666;4,846;-0,518
4,848;-0,672;4,848;-0,514
4,850;-0,663;4,850;-0,511
4,852;-0,666;4,852;-0,516
4,854;-0,661;4,854;-0,514
4,856;-0,665;4,856;-0,513
4,858;-0,670;4,858;-0,521
4,860;-0,666;4,860;-0,514
4,862;-0,666;4,862;-0,507
4,864;-0,666;4,864;-0,507
4,866;-0,663;4,866;-0,507
4,868;-0,670;4,868;-0,514
4,870;-0,668;4,870;-0,516
4,872;-0,663;4,872;-0,513
4,874;-0,663;4,874;-0,518
4,876;-0,663;4,876;-0,516
4,878;-0,668;4,878;-0,511
4,880;-0,666;4,880;-0,518
4,882;-0,672;4,882;-0,520
4,884;-0,665;4,884;-0,509
4,886;-0,672;4,886;-0,516
4,888;-0,665;4,888;-0,513
4,890;-0,666;4,890;-0,516
4,892;-0,670;4,892;-0,516
4,894;-0,665;4,894;-0,516
4,896;-0,666;4,896;-0,513
4,898;-0,661;4,898;-0,505
4,900;-0,666;4,900;-0,514
4,902;-0,666;4,902;-0,509
4,904;-0,666;4,904;-0,514
4,906;-0,661;4,906;-0,513
4,908;-0,665;4,908;-0,516
4,910;-0,672;4,910;-0,511
4,912;-0,659;4,912;-0,513
4,914;-0,665;4,914;-0,511
4,916;-0,663;4,916;-0,518
4,918;-0,665;4,918;-0,507
4,920;-0,672;4,920;-0,516
4,922;-0,666;4,922;-0,509
4,924;-0,679;4,924;-0,514
4,926;-0,665;4,926;-0,509
4,928;-0,663;4,928;-0,507
4,930;-0,666;4,930;-0,513
4,932;-0,665;4,932;-0,516
4,934;-0,666;4,934;-0,514
4,936;-0,668;4,936;-0,511
4,938;-0,663;4,938;-0,513
4,940;-0,666;4,940;-0,513
4,942;-0,668;4,942;-0,507
4,944;-0,665;4,944;-0,516
4,946;-0,665;4,946;-0,509
4,948;-0,665;4,948;-0,518
4,950;-0,668;4,950;-0,513
4,952;-0,665;4,952;-0,514
4,954;-0,665;4,954;-0,518
4,956;-0,665;4,956;-0,523
4,958;-0,666;4,958;-0,516
4,960;-0,670;4,960;-0,516
4,962;-0,668;4,962;-0,518
4,964;-0,663;4,964;-0,518
4,966;-0,675;4,966;-0,511
4,968;-0,666;4,968;-0,516
4,970;-0,668;4,970;-0,511
4,972;-0,668;4,972;-0,513
4,974;-0,666;4,974;-0,514
4,976;-0,672;4,976;-0,511
4,978;-0,663;4,978;-0,511
4,980;-0,668;4,980;-0,507
4,982;-0,672;4,982;-0,507
4,984;-0,668;4,984;-0,518
4,986;-0,663;4,986;-0,514
4,988;-0,663;4,988;-0,511
4,990;-0,674;4,990;-0,513
4,992;-0,666;4,992;-0,507
4,994;-0,663;4,994;-0,514
4,996;-0,665;4,996;-0,513
4,998;-0,661;4,998;-0,505
5,000;-0,659;5,000;-0,504
5,002;-0,666;5,002;-0,511
5,004;-0,666;5,004;-0,516
5,006;-0,666;5,006;-0,514
5,008;-0,668;5,008;-0,518
5,010;-0,659;5,010;-0,520
5,012;-0,663;5,012;-0,516
5,014;-0,663;5,014;-0,518
5,016;-0,663;5,016;-0,514
5,018;-0,666;5,018;-0,509
5,020;-0,661;5,020;-0,516
5,022;-0,665;5,022;-0,516
5,024;-0,661;5,024;-0,511
5,026;-0,666;5,026;-0,509
5,028;-0,665;5,028;-0,511
5,030;-0,659;5,030;-0,514
5,032;-0,665;5,032;-0,507
5,034;-0,663;5,034;-0,509
5,036;-0,668;5,036;-0,511
5,038;-0,663;5,038;-0,511
5,040;-0,666;5,040;-0,513
5,042;-0,670;5,042;-0,505
5,044;-0,665;5,044;-0,513
5,046;-0,665;5,046;-0,514
5,048;-0,663;5,048;-0,507
5,050;-0,670;5,050;-0,516
5,052;-0,665;5,052;-0,513
5,054;-0,659;5,054;-0,514
5,056;-0,663;5,056;-0,513
5,058;-0,661;5,058;-0,502
5,060;-0,661;5,060;-0,518
5,062;-0,665;5,062;-0,507
5,064;-0,663;5,064;-0,505
5,066;-0,670;5,066;-0,502
5,068;-0,666;5,068;-0,513
5,070;-0,661;5,070;-0,505
5,072;-0,666;5,072;-0,514
5,074;-0,670;5,074;-0,505
5,076;-0,663;5,076;-0,511
5,078;-0,663;5,078;-0,505
5,080;-0,666;5,080;-0,513
5,082;-0,659;5,082;-0,509
5,084;-0,665;5,084;-0,507
5,086;-0,659;5,086;-0,514
5,088;-0,663;5,088;-0,514
5,090;-0,661;5,090;-0,507
5,092;-0,663;5,092;-0,511
5,094;-0,663;5,094;-0,520
5,096;-0,666;5,096;-0,511
5,098;-0,663;5,098;-0,511
5,100;-0,672;5,100;-0,516
5,102;-0,670;5,102;-0,509
5,104;-0,665;5,104;-0,509
5,106;-0,670;5,106;-0,507
5,108;-0,665;5,108;-0,511
5,110;-0,670;5,110;-0,509
5,112;-0,672;5,112;-0,516
5,114;-0,666;5,114;-0,511
5,116;-0,668;5,116;-0,518
5,118;-0,663;5,118;-0,513
5,120;-0,663;5,120;-0,513
5,122;-0,663;5,122;-0,514
5,124;-0,666;5,124;-0,513
5,126;-0,666;5,126;-0,514
5,128;-0,674;5,128;-0,520
5,130;-0,666;5,130;-0,518
5,132;-0,666;5,132;-0,516
5,134;-0,666;5,134;-0,509
5,136;-0,672;5,136;-0,516
5,138;-0,672;5,138;-0,514
5,140;-0,663;5,140;-0,514
5,142;-0,665;5,142;-0,514
5,144;-0,661;5,144;-0,514
5,146;-0,663;5,146;-0,520
5,148;-0,659;5,148;-0,516
5,150;-0,670;5,150;-0,513
5,152;-0,666;5,152;-0,514
5,154;-0,663;5,154;-0,509
5,156;-0,665;5,156;-0,520
5,158;-0,665;5,158;-0,513
5,160;-0,666;5,160;-0,514
5,162;-0,666;5,162;-0,507
5,164;-0,670;5,164;-0,511
5,166;-0,668;5,166;-0,514
5,168;-0,670;5,168;-0,520
5,170;-0,668;5,170;-0,516
5,172;-0,665;5,172;-0,516
5,174;-0,665;5,174;-0,516
5,176;-0,665;5,176;-0,518
5,178;-0,674;5,178;-0,518
5,180;-0,668;5,180;-0,513
5,182;-0,661;5,182;-0,509
5,184;-0,663;5,184;-0,518
5,186;-0,668;5,186;-0,514
5,188;-0,672;5,188;-0,514
5,190;-0,670;5,190;-0,509
5,192;-0,666;5,192;-0,516
5,194;-0,666;5,194;-0,511
5,196;-0,665;5,196;-0,513
5,198;-0,670;5,198;-0,509
5,200;-0,668;5,200;-0,505
5,202;-0,668;5,202;-0,509
5,204;-0,670;5,204;-0,509
5,206;-0,668;5,206;-0,511
5,208;-0,663;5,208;-0,514
5,210;-0,666;5,210;-0,511
5,212;-0,670;5,212;-0,516
5,214;-0,666;5,214;-0,516
5,216;-0,670;5,216;-0,511
5,218;-0,672;5,218;-0,518
5,220;-0,663;5,220;-0,520
5,222;-0,670;5,222;-0,516
5,224;-0,665;5,224;-0,516
5,226;-0,670;5,226;-0,513
5,228;-0,670;5,228;-0,514
5,230;-0,663;5,230;-0,514
5,232;-0,668;5,232;-0,514
5,234;-0,666;5,234;-0,523
5,236;-0,666;5,236;-0,511
5,238;-0,668;5,238;-0,511
5,240;-0,665;5,240;-0,507
5,242;-0,672;5,242;-0,513
5,244;-0,668;5,244;-0,509
5,246;-0,672;5,246;-0,514
5,248;-0,666;5,248;-0,513
5,250;-0,665;5,250;-0,513
5,252;-0,666;5,252;-0,516
5,254;-0,666;5,254;-0,505
5,256;-0,668;5,256;-0,521
5,258;-0,665;5,258;-0,511
5,260;-0,666;5,260;-0,513
5,262;-0,663;5,262;-0,511
5,264;-0,663;5,264;-0,516
5,266;-0,663;5,266;-0,520
5,268;-0,668;5,268;-0,511
5,270;-0,666;5,270;-0,511
5,272;-0,659;5,272;-0,518
5,274;-0,661;5,274;-0,513
5,276;-0,661;5,276;-0,516
5,278;-0,672;5,278;-0,513
5,280;-0,663;5,280;-0,514
5,282;-0,659;5,282;-0,513
5,284;-0,663;5,284;-0,513
5,286;-0,663;5,286;-0,516
5,288;-0,668;5,288;-0,513
5,290;-0,663;5,290;-0,514
5,292;-0,666;5,292;-0,514
5,294;-0,666;5,294;-0,513
5,296;-0,665;5,296;-0,514
5,298;-0,666;5,298;-0,513
5,300;-0,665;5,300;-0,514
5,302;-0,661;5,302;-0,513
5,304;-0,666;5,304;-0,513
5,306;-0,665;5,306;-0,520
5,308;-0,663;5,308;-0,509
5,310;-0,659;5,310;-0,520
5,312;-0,672;5,312;-0,514
5,314;-0,668;5,314;-0,511
5,316;-0,668;5,316;-0,509
5,318;-0,665;5,318;-0,507
5,320;-0,665;5,320;-0,516
5,322;-0,663;5,322;-0,513
5,324;-0,665;5,324;-0,511
5,326;-0,661;5,326;-0,511
5,328;-0,668;5,328;-0,505
5,330;-0,666;5,330;-0,509
5,332;-0,668;5,332;-0,507
5,334;-0,672;5,334;-0,511
5,336;-0,670;5,336;-0,511
5,338;-0,665;5,338;-0,511
5,340;-0,663;5,340;-0,518
5,342;-0,668;5,342;-0,513
5,344;-0,668;5,344;-0,507
5,346;-0,666;5,346;-0,514
5,348;-0,675;5,348;-0,514
5,350;-0,665;5,350;-0,509
5,352;-0,666;5,352;-0,513
5,354;-0,663;5,354;-0,516
5,356;-0,674;5,356;-0,514
5,358;-0,668;5,358;-0,511
5,360;-0,661;5,360;-0,507
5,362;-0,665;5,362;-0,507
5,364;-0,665;5,364;-0,516
5,366;-0,663;5,366;-0,505
5,368;-0,668;5,368;-0,511
5,370;-0,666;5,370;-0,509
5,372;-0,661;5,372;-0,505
5,374;-0,663;5,374;-0,516
5,376;-0,665;5,376;-0,518
5,378;-0,659;5,378;-0,511
5,380;-0,668;5,380;-0,514
5,382;-0,666;5,382;-0,511
5,384;-0,668;5,384;-0,513
5,386;-0,666;5,386;-0,509
5,388;-0,665;5,388;-0,509
5,390;-0,670;5,390;-0,511
5,392;-0,663;5,392;-0,511
5,394;-0,665;5,394;-0,513
5,396;-0,665;5,396;-0,507
5,398;-0,663;5,398;-0,516
5,400;-0,665;5,400;-0,514
5,402;-0,666;5,402;-0,516
5,404;-0,666;5,404;-0,514
5,406;-0,665;5,406;-0,514
5,408;-0,661;5,408;-0,514
5,410;-0,657;5,410;-0,511
5,412;-0,661;5,412;-0,513
5,414;-0,665;5,414;-0,505
5,416;-0,668;5,416;-0,514
5,418;-0,666;5,418;-0,513
5,420;-0,668;5,420;-0,511
5,422;-0,666;5,422;-0,514
5,424;-0,666;5,424;-0,509
5,426;-0,670;5,426;-0,509
5,428;-0,668;5,428;-0,509
5,430;-0,665;5,430;-0,513
5,432;-0,670;5,432;-0,514
5,434;-0,668;5,434;-0,511
5,436;-0,661;5,436;-0,511
5,438;-0,663;5,438;-0,514
5,440;-0,659;5,440;-0,520
5,442;-0,666;5,442;-0,520
5,444;-0,663;5,444;-0,518
5,446;-0,661;5,446;-0,513
5,448;-0,666;5,448;-0,518
5,450;-0,665;5,450;-0,516
5,452;-0,659;5,452;-0,505
5,454;-0,659;5,454;-0,509
5,456;-0,663;5,456;-0,513
5,458;-0,666;5,458;-0,511
5,460;-0,665;5,460;-0,507
5,462;-0,659;5,462;-0,509
5,464;-0,656;5,464;-0,513
5,466;-0,666;5,466;-0,513
5,468;-0,665;5,468;-0,511
5,470;-0,668;5,470;-0,513
5,472;-0,668;5,472;-0,513
5,474;-0,665;5,474;-0,513
5,476;-0,665;5,476;-0,516
5,478;-0,663;5,478;-0,513
5,480;-0,666;5,480;-0,511
5,482;-0,668;5,482;-0,504
5,484;-0,663;5,484;-0,511
5,486;-0,668;5,486;-0,507
5,488;-0,666;5,488;-0,511
5,490;-0,661;5,490;-0,511
5,492;-0,663;5,492;-0,513
5,494;-0,661;5,494;-0,516
5,496;-0,668;5,496;-0,511
5,498;-0,668;5,498;-0,511
5,500;-0,663;5,500;-0,516
5,502;-0,670;5,502;-0,511
5,504;-0,661;5,504;-0,507
5,506;-0,668;5,506;-0,507
5,508;-0,668;5,508;-0,511
5,510;-0,665;5,510;-0,509
5,512;-0,666;5,512;-0,511
5,514;-0,665;5,514;-0,511
5,516;-0,663;5,516;-0,514
5,518;-0,665;5,518;-0,520
5,520;-0,665;5,520;-0,514
5,522;-0,665;5,522;-0,509
5,524;-0,670;5,524;-0,511
5,526;-0,661;5,526;-0,513
5,528;-0,663;5,528;-0,509
5,530;-0,661;5,530;-0,516
5,532;-0,666;5,532;-0,518
5,534;-0,668;5,534;-0,516
5,536;-0,661;5,536;-0,520
5,538;-0,670;5,538;-0,516
5,540;-0,666;5,540;-0,511
5,542;-0,666;5,542;-0,518
5,544;-0,663;5,544;-0,514
5,546;-0,654;5,546;-0,509
5,548;-0,663;5,548;-0,507
5,550;-0,661;5,550;-0,511
5,552;-0,666;5,552;-0,511
5,554;-0,661;5,554;-0,511
5,556;-0,666;5,556;-0,516
5,558;-0,666;5,558;-0,509
5,560;-0,661;5,560;-0,507
5,562;-0,663;5,562;-0,511
5,564;-0,663;5,564;-0,513
5,566;-0,666;5,566;-0,516
5,568;-0,674;5,568;-0,509
5,570;-0,663;5,570;-0,513
5,572;-0,674;5,572;-0,516
5,574;-0,666;5,574;-0,516
5,576;-0,668;5,576;-0,514
5,578;-0,668;5,578;-0,509
5,580;-0,666;5,580;-0,513
5,582;-0,663;5,582;-0,516
5,584;-0,668;5,584;-0,516
5,586;-0,661;5,586;-0,509
5,588;-0,661;5,588;-0,509
5,590;-0,661;5,590;-0,513
5,592;-0,665;5,592;-0,513
5,594;-0,666;5,594;-0,514
5,596;-0,663;5,596;-0,511
5,598;-0,670;5,598;-0,502
5,600;-0,663;5,600;-0,509
5,602;-0,670;5,602;-0,516
5,604;-0,668;5,604;-0,514
5,606;-0,663;5,606;-0,513
5,608;-0,663;5,608;-0,518
5,610;-0,663;5,610;-0,514
5,612;-0,668;5,612;-0,514
5,614;-0,668;5,614;-0,509
5,616;-0,665;5,616;-0,514
5,618;-0,661;5,618;-0,514
5,620;-0,661;5,620;-0,507
5,622;-0,666;5,622;-0,518
5,624;-0,659;5,624;-0,511
5,626;-0,663;5,626;-0,513
5,628;-0,663;5,628;-0,514
5,630;-0,663;5,630;-0,516
5,632;-0,670;5,632;-0,518
5,634;-0,668;5,634;-0,520
5,636;-0,663;5,636;-0,521
5,638;-0,661;5,638;-0,507
5,640;-0,663;5,640;-0,514
5,642;-0,668;5,642;-0,509
5,644;-0,668;5,644;-0,511
5,646;-0,665;5,646;-0,511
5,648;-0,665;5,648;-0,514
5,650;-0,668;5,650;-0,514
5,652;-0,670;5,652;-0,518
5,654;-0,672;5,654;-0,520
5,656;-0,666;5,656;-0,511
5,658;-0,665;5,658;-0,513
5,660;-0,670;5,660;-0,514
5,662;-0,663;5,662;-0,514
5,664;-0,665;5,664;-0,514
5,666;-0,665;5,666;-0,520
5,668;-0,665;5,668;-0,513
5,670;-0,665;5,670;-0,516
5,672;-0,670;5,672;-0,511
5,674;-0,670;5,674;-0,516
5,676;-0,668;5,676;-0,507
5,678;-0,668;5,678;-0,509
5,680;-0,665;5,680;-0,514
5,682;-0,665;5,682;-0,513
5,684;-0,666;5,684;-0,511
5,686;-0,663;5,686;-0,513
5,688;-0,665;5,688;-0,520
5,690;-0,666;5,690;-0,516
5,692;-0,665;5,692;-0,516
5,694;-0,663;5,694;-0,516
5,696;-0,659;5,696;-0,516
5,698;-0,668;5,698;-0,516
5,700;-0,665;5,700;-0,518
5,702;-0,675;5,702;-0,514
5,704;-0,665;5,704;-0,513
5,706;-0,666;5,706;-0,525
5,708;-0,663;5,708;-0,511
5,710;-0,663;5,710;-0,514
5,712;-0,665;5,712;-0,516
5,714;-0,672;5,714;-0,516
5,716;-0,668;5,716;-0,509
5,718;-0,668;5,718;-0,513
5,720;-0,665;5,720;-0,513
5,722;-0,665;5,722;-0,513
5,724;-0,666;5,724;-0,513
5,726;-0,670;5,726;-0,518
5,728;-0,668;5,728;-0,514
5,730;-0,659;5,730;-0,514
5,732;-0,663;5,732;-0,513
5,734;-0,666;5,734;-0,504
5,736;-0,665;5,736;-0,516
5,738;-0,666;5,738;-0,505
5,740;-0,668;5,740;-0,513
5,742;-0,659;5,742;-0,513
5,744;-0,670;5,744;-0,514
5,746;-0,663;5,746;-0,518
5,748;-0,666;5,748;-0,514
5,750;-0,666;5,750;-0,511
5,752;-0,663;5,752;-0,509
5,754;-0,666;5,754;-0,516
5,756;-0,666;5,756;-0,516
5,758;-0,665;5,758;-0,516
5,760;-0,666;5,760;-0,511
5,762;-0,663;5,762;-0,513
5,764;-0,666;5,764;-0,514
5,766;-0,668;5,766;-0,514
5,768;-0,668;5,768;-0,516
5,770;-0,665;5,770;-0,520
5,772;-0,663;5,772;-0,514
5,774;-0,661;5,774;-0,513
5,776;-0,661;5,776;-0,507
5,778;-0,668;5,778;-0,509
5,780;-0,672;5,780;-0,511
5,782;-0,665;5,782;-0,520
5,784;-0,661;5,784;-0,511
5,786;-0,666;5,786;-0,516
5,788;-0,665;5,788;-0,520
5,790;-0,666;5,790;-0,513
5,792;-0,661;5,792;-0,518
5,794;-0,665;5,794;-0,511
5,796;-0,670;5,796;-0,516
5,798;-0,668;5,798;-0,518
5,800;-0,670;5,800;-0,521
5,802;-0,661;5,802;-0,513
5,804;-0,665;5,804;-0,514
5,806;-0,665;5,806;-0,516
5,808;-0,665;5,808;-0,521
5,810;-0,670;5,810;-0,514
5,812;-0,668;5,812;-0,516
5,814;-0,661;5,814;-0,518
5,816;-0,672;5,816;-0,511
5,818;-0,670;5,818;-0,507
5,820;-0,663;5,820;-0,509
5,822;-0,668;5,822;-0,514
5,824;-0,665;5,824;-0,518
5,826;-0,666;5,826;-0,516
5,828;-0,666;5,828;-0,518
5,830;-0,665;5,830;-0,513
5,832;-0,666;5,832;-0,507
5,834;-0,670;5,834;-0,514
5,836;-0,661;5,836;-0,507
5,838;-0,663;5,838;-0,511
5,840;-0,665;5,840;-0,509
5,842;-0,663;5,842;-0,509
5,844;-0,665;5,844;-0,513
5,846;-0,659;5,846;-0,516
5,848;-0,665;5,848;-0,509
5,850;-0,668;5,850;-0,511
5,852;-0,663;5,852;-0,511
5,854;-0,663;5,854;-0,514
5,856;-0,663;5,856;-0,514
5,858;-0,665;5,858;-0,507
5,860;-0,661;5,860;-0,516
5,862;-0,666;5,862;-0,514
5,864;-0,666;5,864;-0,513
5,866;-0,674;5,866;-0,511
5,868;-0,661;5,868;-0,507
5,870;-0,665;5,870;-0,513
5,872;-0,665;5,872;-0,513
5,874;-0,663;5,874;-0,521
5,876;-0,666;5,876;-0,516
5,878;-0,661;5,878;-0,514
5,880;-0,665;5,880;-0,505
5,882;-0,666;5,882;-0,509
5,884;-0,668;5,884;-0,513
5,886;-0,665;5,886;-0,509
5,888;-0,665;5,888;-0,514
5,890;-0,666;5,890;-0,514
5,892;-0,670;5,892;-0,516
5,894;-0,661;5,894;-0,511
5,896;-0,665;5,896;-0,509
5,898;-0,663;5,898;-0,520
5,900;-0,657;5,900;-0,509
5,902;-0,654;5,902;-0,514
5,904;-0,663;5,904;-0,518
5,906;-0,663;5,906;-0,511
5,908;-0,663;5,908;-0,507
5,910;-0,665;5,910;-0,505
5,912;-0,668;5,912;-0,513
5,914;-0,666;5,914;-0,509
5,916;-0,668;5,916;-0,518
5,918;-0,665;5,918;-0,509
5,920;-0,665;5,920;-0,507
5,922;-0,663;5,922;-0,514
5,924;-0,665;5,924;-0,511
5,926;-0,665;5,926;-0,516
5,928;-0,661;5,928;-0,509
5,930;-0,661;5,930;-0,513
5,932;-0,656;5,932;-0,518
5,934;-0,666;5,934;-0,509
5,936;-0,665;5,936;-0,507
5,938;-0,665;5,938;-0,516
5,940;-0,663;5,940;-0,513
5,942;-0,665;5,942;-0,507
5,944;-0,666;5,944;-0,509
5,946;-0,665;5,946;-0,502
5,948;-0,670;5,948;-0,513
5,950;-0,666;5,950;-0,505
5,952;-0,661;5,952;-0,514
5,954;-0,661;5,954;-0,507
5,956;-0,668;5,956;-0,513
5,958;-0,657;5,958;-0,509
5,960;-0,661;5,960;-0,513
5,962;-0,661;5,962;-0,505
5,964;-0,665;5,964;-0,518
5,966;-0,659;5,966;-0,507
5,968;-0,659;5,968;-0,513
5,970;-0,663;5,970;-0,511
5,972;-0,663;5,972;-0,511
5,974;-0,661;5,974;-0,507
5,976;-0,663;5,976;-0,507
5,978;-0,657;5,978;-0,511
5,980;-0,665;5,980;-0,511
5,982;-0,665;5,982;-0,507
5,984;-0,663;5,984;-0,513
5,986;-0,665;5,986;-0,511
5,988;-0,657;5,988;-0,516
5,990;-0,661;5,990;-0,516
5,992;-0,659;5,992;-0,514
5,994;-0,663;5,994;-0,514
5,996;-0,659;5,996;-0,505
5,998;-0,663;5,998;-0,511
6,000;-0,661;6,000;-0,516
6,002;-0,663;6,002;-0,514
6,004;-0,659;6,004;-0,505
6,006;-0,665;6,006;-0,505
6,008;-0,672;6,008;-0,514
6,010;-0,672;6,010;-0,513
6,012;-0,665;6,012;-0,507
6,014;-0,668;6,014;-0,516
6,016;-0,665;;
6,018;-0,666;;
6,020;-0,666;;
6,022;-0,663;;
6,024;-0,663;;
6,026;-0,668;;
6,028;-0,656;;
6,030;-0,666;;
6,032;-0,666;;
6,034;-0,670;;
6,036;-0,657;;
6,038;-0,661;;
6,040;-0,656;;
6,042;-0,661;;
6,044;-0,666;;
6,046;-0,665;;
6,048;-0,668;;
6,050;-0,668;;
6,052;-0,668;;
6,054;-0,666;;
6,056;-0,665;;
6,058;-0,665;;
6,060;-0,663;;
6,062;-0,657;;
6,064;-0,663;;
6,066;-0,663;;
6,068;-0,654;;
6,070;-0,657;;
6,072;-0,659;;
6,074;-0,665;;
6,076;-0,661;;
6,078;-0,659;;
6,080;-0,665;;
6,082;-0,668;;
6,084;-0,668;;
6,086;-0,663;;
6,088;-0,663;;
6,090;-0,670;;
6,092;-0,663;;
6,094;-0,665;;
6,096;-0,663;;
6,098;-0,661;;
6,100;-0,661;;
6,102;-0,663;;
6,104;-0,661;;
6,106;-0,656;;
6,108;-0,665;;
6,110;-0,657;;
6,112;-0,665;;
6,114;-0,659;;
6,116;-0,663;;
6,118;-0,663;;
6,120;-0,661;;
6,122;-0,659;;
6,124;-0,665;;
6,126;-0,670;;
6,128;-0,665;;
6,130;-0,665;;
6,132;-0,661;;
6,134;-0,661;;
6,136;-0,661;;
6,138;-0,668;;
6,140;-0,663;;
6,142;-0,657;;
6,144;-0,668;;
6,146;-0,665;;
6,148;-0,659;;
6,150;-0,665;;
6,152;-0,661;;
6,154;-0,663;;
6,156;-0,659;;
6,158;-0,665;;
6,160;-0,666;;
6,162;-0,666;;
6,164;-0,666;;
6,166;-0,663;;
6,168;-0,663;;
6,170;-0,665;;
6,172;-0,663;;
6,174;-0,656;;
6,176;-0,663;;
6,178;-0,665;;
6,180;-0,668;;
6,182;-0,668;;
6,184;-0,659;;
6,186;-0,665;;
6,188;-0,665;;
6,190;-0,665;;
6,192;-0,665;;
6,194;-0,663;;
