"Tiempo (s) Serie Nº 1";"Fuerza (N) Serie Nº 1";"Tiempo (s) Serie Nº 2";"Fuerza (N) Serie Nº 2"
4,614;-0,632;4,614;-0,581
4,616;-0,625;4,616;-0,582
4,618;-0,622;4,618;-0,584
4,620;-0,613;4,620;-0,582
4,622;-0,616;4,622;-0,581
4,624;-0,620;4,624;-0,584
4,626;-0,625;4,626;-0,586
4,628;-0,625;4,628;-0,573
4,630;-0,632;4,630;-0,584
4,632;-0,636;4,632;-0,584
4,634;-0,636;4,634;-0,588
4,636;-0,641;4,636;-0,579
4,638;-0,638;4,638;-0,588
4,640;-0,647;4,640;-0,579
4,642;-0,650;4,642;-0,582
4,644;-0,647;4,644;-0,579
4,646;-0,645;4,646;-0,577
4,648;-0,640;4,648;-0,575
4,650;-0,634;4,650;-0,579
4,652;-0,632;4,652;-0,582
4,654;-0,634;4,654;-0,582
4,656;-0,631;4,656;-0,579
4,658;-0,634;4,658;-0,584
4,660;-0,631;4,660;-0,575
4,662;-0,636;4,662;-0,581
4,664;-0,636;4,664;-0,579
4,666;-0,636;4,666;-0,577
4,668;-0,640;4,668;-0,577
4,670;-0,650;4,670;-0,575
4,672;-0,645;4,672;-0,575
4,674;-0,643;4,674;-0,573
4,676;-0,647;4,676;-0,579
4,678;-0,645;4,678;-0,573
4,680;-0,645;4,680;-0,572
4,682;-0,636;4,682;-0,575
4,684;-0,636;4,684;-0,575
4,686;-0,632;4,686;-0,582
4,688;-0,632;4,688;-0,579
4,690;-0,625;4,690;-0,577
4,692;-0,636;4,692;-0,575
4,694;-0,631;4,694;-0,572
4,696;-0,631;4,696;-0,572
4,698;-0,625;4,698;-0,572
4,700;-0,638;4,700;-0,575
4,702;-0,638;4,702;-0,577
4,704;-0,645;4,704;-0,572
4,706;-0,640;4,706;-0,572
4,708;-0,645;4,708;-0,572
4,710;-0,647;4,710;-0,577
4,712;-0,647;4,712;-0,573
4,714;-0,643;4,714;-0,579
4,716;-0,634;4,716;-0,579
4,718;-0,643;4,718;-0,572
4,720;-0,625;4,720;-0,575
4,722;-0,625;4,722;-0,581
4,724;-0,623;4,724;-0,568
4,726;-0,623;4,726;-0,572
4,728;-0,623;4,728;-0,577
4,730;-0,618;4,730;-0,586
4,732;-0,629;4,732;-0,584
4,734;-0,632;4,734;-0,581
4,736;-0,641;4,736;-0,581
4,738;-0,640;4,738;-0,577
4,740;-0,647;4,740;-0,577
4,742;-0,650;4,742;-0,577
4,744;-0,652;4,744;-0,573
4,746;-0,648;4,746;-0,572
4,748;-0,641;4,748;-0,575
4,750;-0,640;4,750;-0,572
4,752;-0,641;4,752;-0,573
4,754;-0,636;4,754;-0,573
4,756;-0,632;4,756;-0,582
4,758;-0,632;4,758;-0,581
4,760;-0,623;4,760;-0,589
4,762;-0,620;4,762;-0,588
4,764;-0,623;4,764;-0,593
4,766;-0,622;4,766;-0,589
4,768;-0,631;4,768;-0,591
4,770;-0,636;4,770;-0,581
4,772;-0,638;4,772;-0,584
4,774;-0,640;4,774;-0,586
4,776;-0,645;4,776;-0,581
4,778;-0,643;4,778;-0,581
4,780;-0,648;4,780;-0,577
4,782;-0,640;4,782;-0,584
4,784;-0,643;4,784;-0,572
4,786;-0,634;4,786;-0,579
4,788;-0,636;4,788;-0,579
4,790;-0,627;4,790;-0,581
4,792;-0,629;4,792;-0,584
4,794;-0,629;4,794;-0,586
4,796;-0,627;4,796;-0,584
4,798;-0,618;4,798;-0,582
4,800;-0,632;4,800;-0,579
4,802;-0,640;4,802;-0,577
4,804;-0,640;4,804;-0,575
4,806;-0,640;4,806;-0,573
4,808;-0,648;4,808;-0,570
4,810;-0,652;4,810;-0,570
4,812;-0,645;4,812;-0,566
4,814;-0,641;4,814;-0,575
4,816;-0,652;4,816;-0,570
4,818;-0,647;4,818;-0,573
4,820;-0,648;4,820;-0,570
4,822;-0,641;4,822;-0,582
4,824;-0,640;4,824;-0,575
4,826;-0,636;4,826;-0,573
4,828;-0,636;4,828;-0,577
4,830;-0,627;4,830;-0,579
4,832;-0,627;4,832;-0,581
4,834;-0,627;4,834;-0,579
4,836;-0,623;4,836;-0,579
4,838;-0,629;4,838;-0,573
4,840;-0,634;4,840;-0,575
4,842;-0,634;4,842;-0,570
4,844;-0,640;4,844;-0,577
4,846;-0,638;4,846;-0,570
4,848;-0,647;4,848;-0,570
4,850;-0,638;4,850;-0,570
4,852;-0,640;4,852;-0,573
4,854;-0,634;4,854;-0,572
4,856;-0,638;4,856;-0,572
4,858;-0,631;4,858;-0,577
4,860;-0,631;4,860;-0,582
4,862;-0,625;4,862;-0,582
4,864;-0,625;4,864;-0,579
4,866;-0,631;4,866;-0,582
4,868;-0,629;4,868;-0,577
4,870;-0,623;4,870;-0,582
4,872;-0,631;4,872;-0,575
4,874;-0,636;4,874;-0,584
4,876;-0,634;4,876;-0,582
4,878;-0,647;4,878;-0,581
4,880;-0,641;4,880;-0,582
4,882;-0,645;4,882;-0,584
4,884;-0,645;4,884;-0,577
4,886;-0,636;4,886;-0,575
4,888;-0,647;4,888;-0,573
4,890;-0,643;4,890;-0,570
4,892;-0,640;4,892;-0,572
4,894;-0,640;4,894;-0,572
4,896;-0,632;4,896;-0,572
4,898;-0,632;4,898;-0,582
4,900;-0,632;4,900;-0,579
4,902;-0,620;4,902;-0,582
4,904;-0,625;4,904;-0,581
4,906;-0,622;4,906;-0,581
4,908;-0,636;4,908;-0,584
4,910;-0,632;4,910;-0,584
4,912;-0,636;4,912;-0,581
4,914;-0,631;4,914;-0,586
4,916;-0,638;4,916;-0,582
4,918;-0,645;4,918;-0,582
4,920;-0,641;4,920;-0,570
4,922;-0,647;4,922;-0,581
4,924;-0,645;4,924;-0,579
4,926;-0,636;4,926;-0,579
4,928;-0,640;4,928;-0,582
4,930;-0,641;4,930;-0,570
4,932;-0,640;4,932;-0,579
4,934;-0,638;4,934;-0,579
4,936;-0,640;4,936;-0,582
4,938;-0,640;4,938;-0,582
4,940;-0,636;4,940;-0,584
4,942;-0,632;4,942;-0,581
4,944;-0,634;4,944;-0,586
4,946;-0,638;4,946;-0,581
4,948;-0,640;4,948;-0,581
4,950;-0,638;4,950;-0,575
4,952;-0,641;4,952;-0,577
4,954;-0,647;4,954;-0,577
4,956;-0,652;4,956;-0,564
4,958;-0,652;4,958;-0,566
4,960;-0,648;4,960;-0,559
4,962;-0,640;4,962;-0,563
4,964;-0,634;4,964;-0,564
4,966;-0,636;4,966;-0,570
4,968;-0,629;4,968;-0,579
4,970;-0,629;4,970;-0,577
4,972;-0,623;4,972;-0,577
4,974;-0,625;4,974;-0,579
4,976;-0,623;4,976;-0,581
4,978;-0,627;4,978;-0,588
4,980;-0,632;4,980;-0,584
4,982;-0,640;4,982;-0,581
4,984;-0,634;4,984;-0,575
4,986;-0,641;4,986;-0,573
4,988;-0,636;4,988;-0,579
4,990;-0,641;4,990;-0,579
4,992;-0,643;4,992;-0,573
4,994;-0,645;4,994;-0,573
4,996;-0,645;4,996;-0,573
4,998;-0,632;4,998;-0,577
5,000;-0,634;5,000;-0,575
5,002;-0,638;5,002;-0,584
5,004;-0,627;5,004;-0,581
5,006;-0,634;5,006;-0,573
5,008;-0,631;5,008;-0,575
5,010;-0,627;5,010;-0,581
5,012;-0,634;5,012;-0,581
5,014;-0,632;5,014;-0,579
5,016;-0,634;5,016;-0,577
5,018;-0,625;5,018;-0,575
5,020;-0,634;5,020;-0,584
5,022;-0,636;5,022;-0,577
5,024;-0,634;5,024;-0,579
5,026;-0,643;5,026;-0,572
5,028;-0,640;5,028;-0,572
5,030;-0,640;5,030;-0,581
5,032;-0,643;5,032;-0,581
5,034;-0,638;5,034;-0,579
5,036;-0,638;5,036;-0,581
5,038;-0,634;5,038;-0,586
5,040;-0,634;5,040;-0,589
5,042;-0,623;5,042;-0,582
5,044;-0,634;5,044;-0,586
5,046;-0,627;5,046;-0,579
5,048;-0,632;5,048;-0,581
5,050;-0,632;5,050;-0,582
5,052;-0,638;5,052;-0,577
5,054;-0,623;5,054;-0,584
5,056;-0,636;5,056;-0,579
5,058;-0,636;5,058;-0,582
5,060;-0,643;5,060;-0,572
5,062;-0,643;5,062;-0,577
5,064;-0,645;5,064;-0,581
5,066;-0,652;5,066;-0,579
5,068;-0,638;5,068;-0,572
5,070;-0,638;5,070;-0,572
5,072;-0,631;5,072;-0,577
5,074;-0,631;5,074;-0,582
5,076;-0,629;5,076;-0,573
5,078;-0,629;5,078;-0,572
5,080;-0,636;5,080;-0,582
5,082;-0,625;5,082;-0,579
5,084;-0,638;5,084;-0,575
5,086;-0,638;5,086;-0,581
5,088;-0,632;5,088;-0,581
5,090;-0,640;5,090;-0,572
5,092;-0,641;5,092;-0,572
5,094;-0,647;5,094;-0,570
5,096;-0,643;5,096;-0,568
5,098;-0,645;5,098;-0,561
5,100;-0,647;5,100;-0,564
5,102;-0,645;5,102;-0,570
5,104;-0,641;5,104;-0,572
5,106;-0,640;5,106;-0,568
5,108;-0,629;5,108;-0,573
5,110;-0,627;5,110;-0,572
5,112;-0,631;5,112;-0,577
5,114;-0,629;5,114;-0,581
5,116;-0,629;5,116;-0,581
5,118;-0,640;5,118;-0,579
5,120;-0,638;5,120;-0,577
5,122;-0,643;5,122;-0,577
5,124;-0,638;5,124;-0,579
5,126;-0,632;5,126;-0,579
5,128;-0,634;5,128;-0,575
5,130;-0,636;5,130;-0,575
5,132;-0,634;5,132;-0,572
5,134;-0,631;5,134;-0,572
5,136;-0,638;5,136;-0,573
5,138;-0,640;5,138;-0,572
5,140;-0,640;5,140;-0,573
5,142;-0,631;5,142;-0,575
5,144;-0,629;5,144;-0,579
5,146;-0,629;5,146;-0,582
5,148;-0,636;5,148;-0,588
5,150;-0,636;5,150;-0,584
5,152;-0,634;5,152;-0,586
5,154;-0,634;5,154;-0,581
5,156;-0,640;5,156;-0,581
5,158;-0,648;5,158;-0,575
5,160;-0,636;5,160;-0,573
5,162;-0,634;5,162;-0,581
5,164;-0,640;5,164;-0,586
5,166;-0,631;5,166;-0,579
5,168;-0,640;5,168;-0,584
5,170;-0,638;5,170;-0,581
5,172;-0,643;5,172;-0,586
5,174;-0,643;5,174;-0,579
5,176;-0,636;5,176;-0,575
5,178;-0,640;5,178;-0,581
5,180;-0,634;5,180;-0,582
5,182;-0,629;5,182;-0,577
5,184;-0,634;5,184;-0,591
5,186;-0,631;5,186;-0,581
5,188;-0,631;5,188;-0,575
5,190;-0,645;5,190;-0,577
5,192;-0,636;5,192;-0,573
5,194;-0,640;5,194;-0,577
5,196;-0,638;5,196;-0,577
5,198;-0,640;5,198;-0,581
5,200;-0,636;5,200;-0,581
5,202;-0,636;5,202;-0,577
5,204;-0,638;5,204;-0,575
5,206;-0,641;5,206;-0,572
5,208;-0,643;5,208;-0,572
5,210;-0,640;5,210;-0,570
5,212;-0,641;5,212;-0,577
5,214;-0,640;5,214;-0,573
5,216;-0,629;5,216;-0,570
5,218;-0,623;5,218;-0,577
5,220;-0,632;5,220;-0,575
5,222;-0,632;5,222;-0,573
5,224;-0,640;5,224;-0,579
5,226;-0,638;5,226;-0,573
5,228;-0,638;5,228;-0,581
5,230;-0,645;5,230;-0,582
5,232;-0,643;5,232;-0,577
5,234;-0,647;5,234;-0,581
5,236;-0,641;5,236;-0,573
5,238;-0,645;5,238;-0,575
5,240;-0,638;5,240;-0,581
5,242;-0,645;5,242;-0,568
5,244;-0,640;5,244;-0,577
5,246;-0,638;5,246;-0,579
5,248;-0,638;5,248;-0,575
5,250;-0,640;5,250;-0,572
5,252;-0,632;5,252;-0,579
5,254;-0,636;5,254;-0,572
5,256;-0,634;5,256;-0,573
5,258;-0,629;5,258;-0,581
5,260;-0,631;5,260;-0,584
5,262;-0,638;5,262;-0,586
5,264;-0,634;5,264;-0,575
5,266;-0,640;5,266;-0,577
5,268;-0,643;5,268;-0,572
5,270;-0,641;5,270;-0,570
5,272;-0,636;5,272;-0,573
5,274;-0,636;5,274;-0,573
5,276;-0,638;5,276;-0,581
5,278;-0,634;5,278;-0,577
5,280;-0,636;5,280;-0,575
5,282;-0,636;5,282;-0,579
5,284;-0,634;5,284;-0,573
5,286;-0,638;5,286;-0,579
5,288;-0,632;5,288;-0,581
5,290;-0,632;5,290;-0,582
5,292;-0,632;5,292;-0,593
5,294;-0,634;5,294;-0,589
5,296;-0,643;5,296;-0,584
5,298;-0,632;5,298;-0,582
5,300;-0,641;5,300;-0,581
5,302;-0,647;5,302;-0,577
5,304;-0,645;5,304;-0,575
5,306;-0,645;5,306;-0,573
5,308;-0,641;5,308;-0,572
5,310;-0,641;5,310;-0,579
5,312;-0,647;5,312;-0,577
5,314;-0,641;5,314;-0,582
5,316;-0,641;5,316;-0,581
5,318;-0,634;5,318;-0,575
5,320;-0,634;5,320;-0,582
5,322;-0,636;5,322;-0,579
5,324;-0,636;5,324;-0,584
5,326;-0,634;5,326;-0,584
5,328;-0,638;5,328;-0,581
5,330;-0,641;5,330;-0,570
5,332;-0,640;5,332;-0,572
5,334;-0,643;5,334;-0,575
5,336;-0,641;5,336;-0,568
5,338;-0,645;5,338;-0,572
5,340;-0,643;5,340;-0,568
5,342;-0,645;5,342;-0,570
5,344;-0,643;5,344;-0,570
5,346;-0,640;5,346;-0,568
5,348;-0,636;5,348;-0,568
5,350;-0,636;5,350;-0,579
5,352;-0,638;5,352;-0,575
5,354;-0,634;5,354;-0,586
5,356;-0,629;5,356;-0,577
5,358;-0,631;5,358;-0,575
5,360;-0,631;5,360;-0,577
5,362;-0,638;5,362;-0,577
5,364;-0,636;5,364;-0,579
5,366;-0,641;5,366;-0,577
5,368;-0,641;5,368;-0,581
5,370;-0,638;5,370;-0,573
5,372;-0,641;5,372;-0,575
5,374;-0,641;5,374;-0,572
5,376;-0,645;5,376;-0,573
5,378;-0,638;5,378;-0,570
5,380;-0,648;5,380;-0,568
5,382;-0,643;5,382;-0,577
5,384;-0,645;5,384;-0,577
5,386;-0,641;5,386;-0,581
5,388;-0,636;5,388;-0,579
5,390;-0,632;5,390;-0,573
5,392;-0,631;5,392;-0,581
5,394;-0,632;5,394;-0,570
5,396;-0,636;5,396;-0,579
5,398;-0,638;5,398;-0,579
5,400;-0,636;5,400;-0,579
5,402;-0,640;5,402;-0,582
5,404;-0,641;5,404;-0,584
5,406;-0,640;5,406;-0,577
5,408;-0,640;5,408;-0,573
5,410;-0,636;5,410;-0,579
5,412;-0,640;5,412;-0,584
5,414;-0,638;5,414;-0,582
5,416;-0,638;5,416;-0,582
5,418;-0,638;5,418;-0,584
5,420;-0,629;5,420;-0,577
5,422;-0,638;5,422;-0,573
5,424;-0,638;5,424;-0,572
5,426;-0,641;5,426;-0,577
5,428;-0,634;5,428;-0,579
5,430;-0,636;5,430;-0,584
5,432;-0,640;5,432;-0,588
5,434;-0,634;5,434;-0,584
5,436;-0,640;5,436;-0,572
5,438;-0,636;5,438;-0,577
5,440;-0,638;5,440;-0,582
5,442;-0,645;5,442;-0,586
5,444;-0,641;5,444;-0,577
5,446;-0,641;5,446;-0,579
5,448;-0,645;5,448;-0,577
5,450;-0,643;5,450;-0,581
5,452;-0,645;;
5,454;-0,640;;
5,456;-0,636;;
5,458;-0,643;;
5,460;-0,641;;
5,462;-0,641;;
5,464;-0,640;;
5,466;-0,638;;
5,468;-0,643;;
5,470;-0,636;;
5,472;-0,640;;
5,474;-0,641;;
5,476;-0,641;;
5,478;-0,643;;
5,480;-0,645;;
5,482;-0,640;;
5,484;-0,640;;
5,486;-0,643;;
5,488;-0,640;;
5,490;-0,640;;
5,492;-0,638;;
5,494;-0,629;;
5,496;-0,636;;
5,498;-0,636;;
5,500;-0,632;;
5,502;-0,632;;
5,504;-0,632;;
5,506;-0,638;;
5,508;-0,636;;
5,510;-0,640;;
5,512;-0,632;;
5,514;-0,640;;
5,516;-0,643;;
5,518;-0,634;;
5,520;-0,643;;
5,522;-0,641;;
5,524;-0,636;;
5,526;-0,632;;
5,528;-0,640;;
5,530;-0,634;;
5,532;-0,638;;
5,534;-0,638;;
5,536;-0,632;;
5,538;-0,631;;
5,540;-0,632;;
5,542;-0,638;;
5,544;-0,641;;
5,546;-0,636;;
5,548;-0,641;;
5,550;-0,636;;
5,552;-0,640;;
5,554;-0,631;;
5,556;-0,634;;
5,558;-0,634;;
5,560;-0,631;;
5,562;-0,634;;
5,564;-0,636;;
5,566;-0,636;;
5,568;-0,634;;
5,570;-0,631;;
5,572;-0,632;;
5,574;-0,643;;
5,576;-0,641;;
5,578;-0,640;;
5,580;-0,643;;
5,582;-0,645;;
5,584;-0,648;;
5,586;-0,647;;
5,588;-0,645;;
5,590;-0,636;;
5,592;-0,636;;
5,594;-0,631;;
5,596;-0,634;;
5,598;-0,636;;
5,600;-0,632;;
5,602;-0,631;;
5,604;-0,636;;
5,606;-0,632;;
5,608;-0,634;;
5,610;-0,640;;
5,612;-0,634;;
5,614;-0,641;;
5,616;-0,638;;
5,618;-0,638;;
5,620;-0,636;;
5,622;-0,640;;
5,624;-0,641;;
5,626;-0,640;;
5,628;-0,640;;
5,630;-0,632;;
5,632;-0,631;;
5,634;-0,631;;
5,636;-0,632;;
5,638;-0,632;;
5,640;-0,631;;
5,642;-0,627;;
5,644;-0,631;;
5,646;-0,629;;
5,648;-0,631;;
5,650;-0,638;;
5,652;-0,636;;
5,654;-0,638;;
5,656;-0,632;;
5,658;-0,640;;
5,660;-0,640;;
5,662;-0,640;;
5,664;-0,641;;
5,666;-0,641;;
5,668;-0,634;;
5,670;-0,640;;
5,672;-0,634;;
5,674;-0,634;;
5,676;-0,627;;
5,678;-0,631;;
5,680;-0,631;;
5,682;-0,632;;
5,684;-0,634;;
5,686;-0,643;;
5,688;-0,641;;
5,690;-0,641;;
5,692;-0,638;;
5,694;-0,641;;
5,696;-0,638;;
5,698;-0,636;;
5,700;-0,641;;
5,702;-0,634;;
5,704;-0,638;;
5,706;-0,629;;
5,708;-0,636;;
5,710;-0,631;;
5,712;-0,632;;
5,714;-0,631;;
5,716;-0,640;;
5,718;-0,641;;
5,720;-0,632;;
5,722;-0,631;;
5,724;-0,638;;
5,726;-0,640;;
5,728;-0,640;;
5,730;-0,641;;
5,732;-0,641;;
5,734;-0,645;;
5,736;-0,640;;
5,738;-0,638;;
5,740;-0,641;;
5,742;-0,640;;
5,744;-0,632;;
5,746;-0,641;;
5,748;-0,638;;
5,750;-0,640;;
5,752;-0,641;;
5,754;-0,643;;
5,756;-0,640;;
5,758;-0,634;;
5,760;-0,638;;
5,762;-0,636;;
5,764;-0,636;;
5,766;-0,640;;
5,768;-0,636;;
5,770;-0,638;;
5,772;-0,634;;
5,774;-0,631;;
5,776;-0,632;;
5,778;-0,636;;
5,780;-0,632;;
5,782;-0,631;;
5,784;-0,632;;
5,786;-0,627;;
5,788;-0,634;;
5,790;-0,638;;
5,792;-0,640;;
5,794;-0,636;;
5,796;-0,632;;
5,798;-0,641;;
5,800;-0,634;;
5,802;-0,636;;
5,804;-0,640;;
5,806;-0,632;;
5,808;-0,640;;
5,810;-0,641;;
5,812;-0,638;;
5,814;-0,625;;
5,816;-0,640;;
5,818;-0,631;;
5,820;-0,636;;
5,822;-0,636;;
5,824;-0,636;;
5,826;-0,643;;
5,828;-0,645;;
5,830;-0,640;;
5,832;-0,645;;
5,834;-0,640;;
5,836;-0,638;;
5,838;-0,640;;
5,840;-0,638;;
5,842;-0,643;;
5,844;-0,627;;
5,846;-0,634;;
5,848;-0,638;;
5,850;-0,640;;
5,852;-0,638;;
5,854;-0,636;;
5,856;-0,640;;
5,858;-0,638;;
5,860;-0,643;;
5,862;-0,645;;
5,864;-0,636;;
5,866;-0,640;;
5,868;-0,641;;
5,870;-0,640;;
5,872;-0,640;;
5,874;-0,636;;
5,876;-0,640;;
5,878;-0,641;;
5,880;-0,638;;
5,882;-0,640;;
5,884;-0,640;;
5,886;-0,632;;
5,888;-0,636;;
5,890;-0,640;;
5,892;-0,640;;
5,894;-0,636;;
5,896;-0,638;;
5,898;-0,632;;
5,900;-0,634;;
5,902;-0,636;;
5,904;-0,640;;
5,906;-0,625;;
5,908;-0,631;;
5,910;-0,636;;
5,912;-0,641;;
5,914;-0,636;;
5,916;-0,634;;
5,918;-0,641;;
5,920;-0,632;;
5,922;-0,643;;
5,924;-0,638;;
5,926;-0,636;;
5,928;-0,638;;
5,930;-0,634;;
5,932;-0,634;;
5,934;-0,634;;
5,936;-0,638;;
5,938;-0,638;;
5,940;-0,632;;
5,942;-0,641;;
5,944;-0,641;;
5,946;-0,643;;
5,948;-0,641;;
5,950;-0,647;;
5,952;-0,631;;
5,954;-0,638;;
5,956;-0,640;;
5,958;-0,638;;
5,960;-0,636;;
5,962;-0,634;;
5,964;-0,634;;
5,966;-0,638;;
5,968;-0,632;;
5,970;-0,632;;
5,972;-0,640;;
5,974;-0,636;;
5,976;-0,641;;
5,978;-0,636;;
5,980;-0,641;;
5,982;-0,638;;
5,984;-0,643;;
5,986;-0,636;;
5,988;-0,634;;
5,990;-0,640;;
5,992;-0,641;;
5,994;-0,643;;
5,996;-0,643;;
5,998;-0,641;;
6,000;-0,636;;
6,002;-0,636;;
6,004;-0,638;;
6,006;-0,638;;
6,008;-0,638;;
6,010;-0,632;;
6,012;-0,634;;
6,014;-0,631;;
6,016;-0,640;;
6,018;-0,636;;
6,020;-0,634;;
6,022;-0,632;;
6,024;-0,638;;
6,026;-0,638;;
6,028;-0,636;;
6,030;-0,632;;
6,032;-0,641;;
6,034;-0,640;;
6,036;-0,640;;
6,038;-0,640;;
6,040;-0,634;;
6,042;-0,640;;
6,044;-0,640;;
6,046;-0,636;;
6,048;-0,636;;
6,050;-0,632;;
6,052;-0,631;;
6,054;-0,636;;
6,056;-0,634;;
6,058;-0,634;;
6,060;-0,636;;
6,062;-0,632;;
6,064;-0,632;;
6,066;-0,631;;
6,068;-0,634;;
6,070;-0,636;;
6,072;-0,643;;
6,074;-0,638;;
6,076;-0,634;;
6,078;-0,632;;
6,080;-0,634;;
6,082;-0,634;;
6,084;-0,640;;
6,086;-0,641;;
6,088;-0,640;;
6,090;-0,638;;
6,092;-0,636;;
6,094;-0,643;;
