"Tiempo (s) Serie Nº 1";"Fuerza (N) Serie Nº 1";"Tiempo (s) Serie Nº 2";"Fuerza (N) Serie Nº 2"
4,606;-0,656;4,606;-0,523
4,608;-0,661;4,608;-0,525
4,610;-0,657;4,610;-0,527
4,612;-0,659;4,612;-0,521
4,614;-0,656;4,614;-0,520
4,616;-0,656;4,616;-0,521
4,618;-0,654;4,618;-0,527
4,620;-0,652;4,620;-0,521
4,622;-0,654;4,622;-0,529
4,624;-0,663;4,624;-0,527
4,626;-0,652;4,626;-0,521
4,628;-0,656;4,628;-0,521
4,630;-0,654;4,630;-0,529
4,632;-0,657;4,632;-0,529
4,634;-0,645;4,634;-0,527
4,636;-0,652;4,636;-0,525
4,638;-0,661;4,638;-0,521
4,640;-0,659;4,640;-0,527
4,642;-0,652;4,642;-0,520
4,644;-0,650;4,644;-0,525
4,646;-0,657;4,646;-0,518
4,648;-0,652;4,648;-0,527
4,650;-0,654;4,650;-0,521
4,652;-0,652;4,652;-0,529
4,654;-0,648;4,654;-0,530
4,656;-0,647;4,656;-0,521
4,658;-0,654;4,658;-0,529
4,660;-0,652;4,660;-0,529
4,662;-0,652;4,662;-0,529
4,664;-0,657;4,664;-0,525
4,666;-0,654;4,666;-0,520
4,668;-0,652;4,668;-0,521
4,670;-0,654;4,670;-0,521
4,672;-0,654;4,672;-0,518
4,674;-0,654;4,674;-0,518
4,676;-0,657;4,676;-0,518
4,678;-0,652;4,678;-0,518
4,680;-0,659;4,680;-0,518
4,682;-0,661;4,682;-0,521
4,684;-0,657;4,684;-0,516
4,686;-0,656;4,686;-0,518
4,688;-0,656;4,688;-0,516
4,690;-0,657;4,690;-0,523
4,692;-0,657;4,692;-0,516
4,694;-0,654;4,694;-0,521
4,696;-0,656;4,696;-0,516
4,698;-0,659;4,698;-0,518
4,700;-0,661;4,700;-0,516
4,702;-0,656;4,702;-0,516
4,704;-0,659;4,704;-0,521
4,706;-0,659;4,706;-0,520
4,708;-0,665;4,708;-0,527
4,710;-0,659;4,710;-0,521
4,712;-0,663;4,712;-0,520
4,714;-0,657;4,714;-0,525
4,716;-0,661;4,716;-0,520
4,718;-0,657;4,718;-0,518
4,720;-0,656;4,720;-0,513
4,722;-0,656;4,722;-0,518
4,724;-0,654;4,724;-0,521
4,726;-0,661;4,726;-0,525
4,728;-0,659;4,728;-0,525
4,730;-0,654;4,730;-0,525
4,732;-0,659;4,732;-0,527
4,734;-0,648;4,734;-0,523
4,736;-0,656;4,736;-0,523
4,738;-0,657;4,738;-0,520
4,740;-0,650;4,740;-0,525
4,742;-0,657;4,742;-0,527
4,744;-0,657;4,744;-0,520
4,746;-0,659;4,746;-0,516
4,748;-0,666;4,748;-0,518
4,750;-0,656;4,750;-0,520
4,752;-0,657;4,752;-0,525
4,754;-0,657;4,754;-0,518
4,756;-0,656;4,756;-0,525
4,758;-0,656;4,758;-0,518
4,760;-0,657;4,760;-0,520
4,762;-0,657;4,762;-0,525
4,764;-0,657;4,764;-0,514
4,766;-0,654;4,766;-0,521
4,768;-0,654;4,768;-0,523
4,770;-0,654;4,770;-0,529
4,772;-0,657;4,772;-0,523
4,774;-0,657;4,774;-0,523
4,776;-0,654;4,776;-0,527
4,778;-0,657;4,778;-0,523
4,780;-0,656;4,780;-0,525
4,782;-0,657;4,782;-0,523
4,784;-0,656;4,784;-0,520
4,786;-0,654;4,786;-0,525
4,788;-0,657;4,788;-0,527
4,790;-0,652;4,790;-0,520
4,792;-0,663;4,792;-0,520
4,794;-0,652;4,794;-0,520
4,796;-0,657;4,796;-0,525
4,798;-0,656;4,798;-0,527
4,800;-0,656;4,800;-0,521
4,802;-0,656;4,802;-0,521
4,804;-0,654;4,804;-0,523
4,806;-0,661;4,806;-0,521
4,808;-0,659;4,808;-0,523
4,810;-0,663;4,810;-0,516
4,812;-0,656;4,812;-0,518
4,814;-0,657;4,814;-0,516
4,816;-0,661;4,816;-0,521
4,818;-0,659;4,818;-0,520
4,820;-0,659;4,820;-0,525
4,822;-0,661;4,822;-0,520
4,824;-0,663;4,824;-0,523
4,826;-0,661;4,826;-0,516
4,828;-0,657;4,828;-0,529
4,830;-0,659;4,830;-0,521
4,832;-0,657;4,832;-0,518
4,834;-0,663;4,834;-0,520
4,836;-0,656;4,836;-0,516
4,838;-0,666;4,838;-0,511
4,840;-0,665;4,840;-0,516
4,842;-0,668;4,842;-0,520
4,844;-0,663;4,844;-0,520
4,846;-0,656;4,846;-0,520
4,848;-0,665;4,848;-0,520
4,850;-0,668;4,850;-0,518
4,852;-0,661;4,852;-0,520
4,854;-0,663;4,854;-0,520
4,856;-0,654;4,856;-0,523
4,858;-0,656;4,858;-0,516
4,860;-0,657;4,860;-0,516
4,862;-0,657;4,862;-0,516
4,864;-0,659;4,864;-0,516
4,866;-0,663;4,866;-0,516
4,868;-0,663;4,868;-0,514
4,870;-0,663;4,870;-0,521
4,872;-0,656;4,872;-0,527
4,874;-0,661;4,874;-0,523
4,876;-0,663;4,876;-0,525
4,878;-0,657;4,878;-0,518
4,880;-0,659;4,880;-0,525
4,882;-0,666;4,882;-0,520
4,884;-0,656;4,884;-0,520
4,886;-0,659;4,886;-0,520
4,888;-0,659;4,888;-0,520
4,890;-0,656;4,890;-0,525
4,892;-0,657;4,892;-0,525
4,894;-0,656;4,894;-0,523
4,896;-0,652;4,896;-0,523
4,898;-0,659;4,898;-0,520
4,900;-0,654;4,900;-0,520
4,902;-0,654;4,902;-0,514
4,904;-0,652;4,904;-0,523
4,906;-0,663;4,906;-0,523
4,908;-0,648;4,908;-0,523
4,910;-0,656;4,910;-0,530
4,912;-0,659;4,912;-0,523
4,914;-0,663;4,914;-0,523
4,916;-0,656;4,916;-0,520
4,918;-0,665;4,918;-0,516
4,920;-0,663;4,920;-0,521
4,922;-0,657;4,922;-0,523
4,924;-0,661;4,924;-0,518
4,926;-0,657;4,926;-0,521
4,928;-0,659;4,928;-0,523
4,930;-0,656;4,930;-0,518
4,932;-0,659;4,932;-0,520
4,934;-0,659;4,934;-0,521
4,936;-0,657;4,936;-0,520
4,938;-0,666;4,938;-0,523
4,940;-0,657;4,940;-0,520
4,942;-0,661;4,942;-0,521
4,944;-0,656;4,944;-0,516
4,946;-0,659;4,946;-0,521
4,948;-0,657;4,948;-0,516
4,950;-0,659;4,950;-0,521
4,952;-0,657;4,952;-0,509
4,954;-0,670;4,954;-0,518
4,956;-0,657;4,956;-0,520
4,958;-0,656;4,958;-0,516
4,960;-0,657;4,960;-0,520
4,962;-0,657;4,962;-0,518
4,964;-0,661;4,964;-0,518
4,966;-0,657;4,966;-0,516
4,968;-0,656;4,968;-0,516
4,970;-0,657;4,970;-0,523
4,972;-0,666;4,972;-0,518
4,974;-0,659;4,974;-0,514
4,976;-0,654;4,976;-0,516
4,978;-0,652;4,978;-0,516
4,980;-0,659;4,980;-0,520
4,982;-0,657;4,982;-0,525
4,984;-0,657;4,984;-0,516
4,986;-0,657;4,986;-0,516
4,988;-0,659;4,988;-0,523
4,990;-0,657;4,990;-0,525
4,992;-0,654;4,992;-0,521
4,994;-0,659;4,994;-0,518
4,996;-0,661;4,996;-0,523
4,998;-0,659;4,998;-0,520
5,000;-0,663;5,000;-0,514
5,002;-0,661;5,002;-0,518
5,004;-0,666;5,004;-0,523
5,006;-0,663;5,006;-0,516
5,008;-0,659;5,008;-0,527
5,010;-0,656;5,010;-0,529
5,012;-0,659;5,012;-0,518
5,014;-0,659;5,014;-0,520
5,016;-0,663;5,016;-0,521
5,018;-0,661;5,018;-0,523
5,020;-0,661;5,020;-0,529
5,022;-0,659;5,022;-0,521
5,024;-0,657;5,024;-0,520
5,026;-0,659;5,026;-0,523
5,028;-0,659;5,028;-0,518
5,030;-0,650;5,030;-0,521
5,032;-0,654;5,032;-0,523
5,034;-0,659;5,034;-0,523
5,036;-0,654;5,036;-0,527
5,038;-0,656;5,038;-0,525
5,040;-0,659;5,040;-0,523
5,042;-0,656;5,042;-0,521
5,044;-0,657;5,044;-0,516
5,046;-0,650;5,046;-0,520
5,048;-0,659;5,048;-0,523
5,050;-0,661;5,050;-0,523
5,052;-0,659;5,052;-0,516
5,054;-0,654;5,054;-0,527
5,056;-0,661;5,056;-0,525
5,058;-0,661;5,058;-0,514
5,060;-0,656;5,060;-0,520
5,062;-0,652;5,062;-0,514
5,064;-0,657;5,064;-0,521
5,066;-0,661;5,066;-0,513
5,068;-0,657;5,068;-0,523
5,070;-0,657;5,070;-0,518
5,072;-0,663;5,072;-0,523
5,074;-0,659;5,074;-0,514
5,076;-0,652;5,076;-0,514
5,078;-0,656;5,078;-0,513
5,080;-0,663;5,080;-0,516
5,082;-0,661;5,082;-0,520
5,084;-0,659;5,084;-0,527
5,086;-0,661;5,086;-0,523
5,088;-0,668;5,088;-0,520
5,090;-0,659;5,090;-0,514
5,092;-0,659;5,092;-0,520
5,094;-0,665;5,094;-0,521
5,096;-0,656;5,096;-0,523
5,098;-0,665;5,098;-0,523
5,100;-0,659;5,100;-0,523
5,102;-0,665;5,102;-0,525
5,104;-0,665;5,104;-0,525
5,106;-0,666;5,106;-0,521
5,108;-0,665;5,108;-0,514
5,110;-0,661;5,110;-0,525
5,112;-0,659;5,112;-0,520
5,114;-0,656;5,114;-0,521
5,116;-0,657;5,116;-0,521
5,118;-0,657;5,118;-0,521
5,120;-0,661;5,120;-0,527
5,122;-0,654;5,122;-0,520
5,124;-0,665;5,124;-0,514
5,126;-0,659;5,126;-0,516
5,128;-0,652;5,128;-0,520
5,130;-0,656;5,130;-0,521
5,132;-0,654;5,132;-0,521
5,134;-0,661;5,134;-0,527
5,136;-0,661;5,136;-0,521
5,138;-0,661;5,138;-0,523
5,140;-0,665;5,140;-0,518
5,142;-0,648;5,142;-0,518
5,144;-0,657;5,144;-0,525
5,146;-0,657;5,146;-0,516
5,148;-0,656;5,148;-0,523
5,150;-0,657;5,150;-0,523
5,152;-0,654;5,152;-0,532
5,154;-0,661;5,154;-0,523
5,156;-0,659;5,156;-0,521
5,158;-0,654;5,158;-0,521
5,160;-0,654;5,160;-0,521
5,162;-0,661;5,162;-0,518
5,164;-0,656;5,164;-0,525
5,166;-0,652;5,166;-0,520
5,168;-0,657;5,168;-0,525
5,170;-0,654;5,170;-0,523
5,172;-0,657;5,172;-0,521
5,174;-0,654;5,174;-0,523
5,176;-0,652;5,176;-0,521
5,178;-0,656;5,178;-0,520
5,180;-0,652;5,180;-0,530
5,182;-0,654;5,182;-0,523
5,184;-0,656;5,184;-0,523
5,186;-0,657;5,186;-0,521
5,188;-0,659;5,188;-0,525
5,190;-0,659;5,190;-0,523
5,192;-0,656;5,192;-0,527
5,194;-0,657;5,194;-0,518
5,196;-0,654;5,196;-0,513
5,198;-0,657;5,198;-0,518
5,200;-0,656;5,200;-0,518
5,202;-0,657;5,202;-0,523
5,204;-0,663;5,204;-0,520
5,206;-0,663;5,206;-0,521
5,208;-0,656;5,208;-0,523
5,210;-0,663;5,210;-0,518
5,212;-0,661;5,212;-0,521
5,214;-0,661;5,214;-0,518
5,216;-0,663;5,216;-0,520
5,218;-0,657;5,218;-0,520
5,220;-0,665;5,220;-0,523
5,222;-0,659;5,222;-0,523
5,224;-0,661;5,224;-0,518
5,226;-0,659;5,226;-0,525
5,228;-0,665;5,228;-0,518
5,230;-0,659;5,230;-0,521
5,232;-0,659;5,232;-0,521
5,234;-0,656;5,234;-0,516
5,236;-0,656;5,236;-0,518
5,238;-0,654;5,238;-0,516
5,240;-0,661;5,240;-0,518
5,242;-0,659;5,242;-0,523
5,244;-0,661;5,244;-0,521
5,246;-0,657;5,246;-0,518
5,248;-0,656;5,248;-0,520
5,250;-0,661;5,250;-0,521
5,252;-0,659;5,252;-0,523
5,254;-0,657;5,254;-0,525
5,256;-0,661;5,256;-0,525
5,258;-0,657;5,258;-0,532
5,260;-0,661;5,260;-0,527
5,262;-0,656;5,262;-0,521
5,264;-0,650;5,264;-0,527
5,266;-0,654;5,266;-0,518
5,268;-0,650;5,268;-0,523
5,270;-0,654;5,270;-0,523
5,272;-0,652;5,272;-0,527
5,274;-0,656;5,274;-0,520
5,276;-0,657;5,276;-0,523
5,278;-0,659;5,278;-0,523
5,280;-0,666;5,280;-0,523
5,282;-0,661;5,282;-0,521
5,284;-0,666;5,284;-0,521
5,286;-0,659;5,286;-0,523
5,288;-0,661;5,288;-0,520
5,290;-0,661;5,290;-0,525
5,292;-0,654;5,292;-0,525
5,294;-0,650;5,294;-0,523
5,296;-0,656;5,296;-0,525
5,298;-0,659;5,298;-0,521
5,300;-0,656;5,300;-0,523
5,302;-0,654;5,302;-0,518
5,304;-0,656;5,304;-0,518
5,306;-0,661;5,306;-0,525
5,308;-0,656;5,308;-0,521
5,310;-0,663;5,310;-0,525
5,312;-0,657;5,312;-0,520
5,314;-0,661;5,314;-0,523
5,316;-0,659;5,316;-0,521
5,318;-0,661;5,318;-0,530
5,320;-0,657;5,320;-0,525
5,322;-0,661;5,322;-0,525
5,324;-0,663;5,324;-0,523
5,326;-0,656;5,326;-0,521
5,328;-0,663;5,328;-0,520
5,330;-0,659;5,330;-0,521
5,332;-0,654;5,332;-0,521
5,334;-0,652;5,334;-0,520
5,336;-0,654;5,336;-0,518
5,338;-0,657;5,338;-0,514
5,340;-0,657;5,340;-0,521
5,342;-0,657;5,342;-0,527
5,344;-0,657;5,344;-0,518
5,346;-0,654;5,346;-0,518
5,348;-0,661;5,348;-0,523
5,350;-0,665;5,350;-0,529
5,352;-0,656;5,352;-0,523
5,354;-0,659;5,354;-0,521
5,356;-0,657;5,356;-0,518
5,358;-0,661;5,358;-0,518
5,360;-0,663;5,360;-0,520
5,362;-0,657;5,362;-0,520
5,364;-0,652;5,364;-0,521
5,366;-0,656;5,366;-0,516
5,368;-0,657;5,368;-0,520
5,370;-0,650;5,370;-0,525
5,372;-0,657;5,372;-0,516
5,374;-0,661;5,374;-0,514
5,376;-0,659;5,376;-0,527
5,378;-0,659;5,378;-0,520
5,380;-0,665;5,380;-0,520
5,382;-0,657;5,382;-0,518
5,384;-0,657;5,384;-0,518
5,386;-0,652;5,386;-0,521
5,388;-0,661;5,388;-0,520
5,390;-0,665;5,390;-0,520
5,392;-0,657;5,392;-0,520
5,394;-0,659;5,394;-0,525
5,396;-0,659;5,396;-0,529
5,398;-0,656;5,398;-0,527
5,400;-0,656;5,400;-0,514
5,402;-0,657;5,402;-0,521
5,404;-0,656;5,404;-0,521
5,406;-0,657;5,406;-0,523
5,408;-0,661;5,408;-0,518
5,410;-0,657;5,410;-0,521
5,412;-0,657;5,412;-0,523
5,414;-0,652;5,414;-0,525
5,416;-0,659;5,416;-0,521
5,418;-0,656;5,418;-0,520
5,420;-0,657;5,420;-0,520
5,422;-0,654;5,422;-0,521
5,424;-0,652;5,424;-0,518
5,426;-0,663;5,426;-0,525
5,428;-0,661;5,428;-0,525
5,430;-0,665;5,430;-0,525
5,432;-0,656;5,432;-0,525
5,434;-0,654;5,434;-0,527
5,436;-0,659;5,436;-0,527
5,438;-0,659;5,438;-0,527
5,440;-0,663;5,440;-0,520
5,442;-0,654;5,442;-0,521
5,444;-0,656;5,444;-0,527
5,446;-0,659;5,446;-0,523
5,448;-0,657;5,448;-0,521
5,450;-0,659;5,450;-0,516
5,452;-0,659;5,452;-0,523
5,454;-0,659;5,454;-0,529
5,456;-0,654;5,456;-0,521
5,458;-0,661;5,458;-0,529
5,460;-0,657;5,460;-0,523
5,462;-0,659;5,462;-0,516
5,464;-0,659;5,464;-0,520
5,466;-0,663;5,466;-0,518
5,468;-0,656;5,468;-0,523
5,470;-0,657;5,470;-0,520
5,472;-0,659;5,472;-0,521
5,474;-0,668;5,474;-0,520
5,476;-0,659;5,476;-0,521
5,478;-0,663;5,478;-0,525
5,480;-0,663;5,480;-0,521
5,482;-0,659;5,482;-0,529
5,484;-0,656;5,484;-0,525
5,486;-0,661;5,486;-0,525
5,488;-0,663;5,488;-0,516
5,490;-0,654;5,490;-0,518
5,492;-0,661;5,492;-0,521
5,494;-0,659;5,494;-0,516
5,496;-0,663;5,496;-0,518
5,498;-0,663;5,498;-0,521
5,500;-0,663;5,500;-0,514
5,502;-0,663;5,502;-0,518
5,504;-0,659;5,504;-0,520
5,506;-0,656;5,506;-0,520
5,508;-0,661;5,508;-0,521
5,510;-0,654;5,510;-0,518
5,512;-0,661;5,512;-0,520
5,514;-0,666;5,514;-0,525
5,516;-0,663;5,516;-0,523
5,518;-0,657;5,518;-0,525
5,520;-0,663;5,520;-0,525
5,522;-0,654;5,522;-0,521
5,524;-0,659;5,524;-0,525
5,526;-0,661;5,526;-0,530
5,528;-0,663;5,528;-0,523
5,530;-0,657;5,530;-0,530
5,532;-0,657;5,532;-0,525
5,534;-0,656;5,534;-0,527
5,536;-0,652;5,536;-0,520
5,538;-0,656;5,538;-0,525
5,540;-0,654;5,540;-0,520
5,542;-0,657;5,542;-0,527
5,544;-0,656;5,544;-0,518
5,546;-0,663;5,546;-0,518
5,548;-0,654;5,548;-0,516
5,550;-0,657;5,550;-0,521
5,552;-0,661;5,552;-0,518
5,554;-0,659;5,554;-0,527
5,556;-0,661;5,556;-0,521
5,558;-0,661;5,558;-0,513
5,560;-0,657;5,560;-0,520
5,562;-0,657;5,562;-0,518
5,564;-0,656;5,564;-0,520
5,566;-0,656;5,566;-0,518
5,568;-0,654;5,568;-0,518
5,570;-0,659;5,570;-0,523
5,572;-0,661;5,572;-0,513
5,574;-0,659;5,574;-0,514
5,576;-0,654;5,576;-0,525
5,578;-0,661;5,578;-0,525
5,580;-0,663;5,580;-0,520
5,582;-0,654;5,582;-0,523
5,584;-0,663;5,584;-0,520
5,586;-0,663;5,586;-0,521
5,588;-0,659;5,588;-0,520
5,590;-0,657;5,590;-0,521
5,592;-0,656;5,592;-0,513
5,594;-0,665;5,594;-0,521
5,596;-0,657;5,596;-0,514
5,598;-0,661;5,598;-0,521
5,600;-0,650;5,600;-0,514
5,602;-0,661;5,602;-0,511
5,604;-0,663;5,604;-0,523
5,606;-0,656;5,606;-0,521
5,608;-0,657;5,608;-0,513
5,610;-0,663;5,610;-0,516
5,612;-0,659;5,612;-0,518
5,614;-0,659;5,614;-0,529
5,616;-0,657;5,616;-0,527
5,618;-0,657;5,618;-0,518
5,620;-0,657;5,620;-0,520
5,622;-0,654;5,622;-0,525
5,624;-0,656;5,624;-0,521
5,626;-0,657;5,626;-0,525
5,628;-0,656;5,628;-0,520
5,630;-0,657;5,630;-0,521
5,632;-0,657;5,632;-0,523
5,634;-0,657;5,634;-0,523
5,636;-0,661;5,636;-0,529
5,638;-0,661;5,638;-0,529
5,640;-0,657;5,640;-0,518
5,642;-0,665;5,642;-0,525
5,644;-0,657;5,644;-0,527
5,646;-0,657;5,646;-0,527
5,648;-0,663;5,648;-0,525
5,650;-0,656;5,650;-0,527
5,652;-0,659;5,652;-0,527
5,654;-0,661;5,654;-0,523
5,656;-0,656;5,656;-0,523
5,658;-0,659;5,658;-0,527
5,660;-0,661;5,660;-0,527
5,662;-0,657;5,662;-0,529
5,664;-0,656;5,664;-0,527
5,666;-0,654;5,666;-0,527
5,668;-0,661;5,668;-0,521
5,670;-0,657;5,670;-0,529
5,672;-0,659;5,672;-0,529
5,674;-0,654;5,674;-0,523
5,676;-0,657;5,676;-0,521
5,678;-0,657;5,678;-0,530
5,680;-0,654;5,680;-0,521
5,682;-0,656;5,682;-0,518
5,684;-0,661;5,684;-0,521
5,686;-0,661;5,686;-0,525
5,688;-0,654;5,688;-0,514
5,690;-0,656;5,690;-0,523
5,692;-0,656;5,692;-0,523
5,694;-0,650;5,694;-0,523
5,696;-0,648;5,696;-0,523
5,698;-0,650;5,698;-0,523
5,700;-0,652;5,700;-0,513
5,702;-0,654;5,702;-0,516
5,704;-0,656;5,704;-0,514
5,706;-0,656;5,706;-0,520
5,708;-0,654;5,708;-0,523
5,710;-0,656;5,710;-0,521
5,712;-0,663;5,712;-0,516
5,714;-0,656;5,714;-0,509
5,716;-0,663;5,716;-0,518
5,718;-0,657;5,718;-0,525
5,720;-0,652;5,720;-0,518
5,722;-0,656;5,722;-0,516
5,724;-0,656;5,724;-0,516
5,726;-0,656;5,726;-0,516
5,728;-0,659;5,728;-0,518
5,730;-0,661;5,730;-0,520
5,732;-0,661;5,732;-0,525
5,734;-0,656;5,734;-0,520
5,736;-0,657;5,736;-0,520
5,738;-0,659;5,738;-0,521
5,740;-0,659;5,740;-0,525
5,742;-0,657;5,742;-0,516
5,744;-0,663;5,744;-0,513
5,746;-0,656;5,746;-0,520
5,748;-0,663;5,748;-0,525
5,750;-0,657;5,750;-0,521
5,752;-0,665;5,752;-0,521
5,754;-0,661;5,754;-0,521
5,756;-0,656;5,756;-0,518
5,758;-0,663;5,758;-0,529
5,760;-0,654;5,760;-0,518
5,762;-0,656;5,762;-0,518
5,764;-0,657;5,764;-0,516
5,766;-0,659;5,766;-0,523
5,768;-0,657;5,768;-0,527
5,770;-0,657;5,770;-0,525
5,772;-0,661;5,772;-0,525
5,774;-0,661;5,774;-0,520
5,776;-0,656;5,776;-0,520
5,778;-0,659;5,778;-0,520
5,780;-0,650;5,780;-0,527
5,782;-0,656;5,782;-0,529
5,784;-0,652;5,784;-0,527
5,786;-0,661;5,786;-0,520
5,788;-0,657;5,788;-0,521
5,790;-0,661;5,790;-0,525
5,792;-0,652;5,792;-0,529
5,794;-0,659;5,794;-0,525
5,796;-0,654;5,796;-0,529
5,798;-0,663;5,798;-0,525
5,800;-0,663;5,800;-0,521
5,802;-0,657;5,802;-0,523
5,804;-0,654;5,804;-0,523
5,806;-0,659;5,806;-0,525
5,808;-0,656;5,808;-0,523
5,810;-0,654;5,810;-0,520
5,812;-0,657;5,812;-0,523
5,814;-0,656;5,814;-0,527
5,816;-0,657;5,816;-0,525
5,818;-0,657;5,818;-0,532
5,820;-0,659;5,820;-0,532
5,822;-0,663;5,822;-0,525
5,824;-0,663;5,824;-0,527
5,826;-0,659;5,826;-0,523
5,828;-0,650;5,828;-0,525
5,830;-0,654;5,830;-0,525
5,832;-0,661;5,832;-0,516
5,834;-0,657;5,834;-0,518
5,836;-0,659;5,836;-0,523
5,838;-0,659;5,838;-0,521
5,840;-0,657;5,840;-0,521
5,842;-0,657;5,842;-0,518
5,844;-0,659;5,844;-0,521
5,846;-0,657;5,846;-0,511
5,848;-0,656;5,848;-0,521
5,850;-0,659;5,850;-0,527
5,852;-0,657;5,852;-0,521
5,854;-0,661;5,854;-0,516
5,856;-0,657;5,856;-0,520
5,858;-0,656;5,858;-0,520
5,860;-0,666;5,860;-0,520
5,862;-0,661;5,862;-0,518
5,864;-0,663;5,864;-0,520
5,866;-0,657;5,866;-0,516
5,868;-0,656;5,868;-0,520
5,870;-0,652;5,870;-0,520
5,872;-0,652;5,872;-0,521
5,874;-0,657;5,874;-0,521
5,876;-0,654;5,876;-0,525
5,878;-0,656;5,878;-0,520
5,880;-0,657;5,880;-0,523
5,882;-0,652;5,882;-0,523
5,884;-0,652;5,884;-0,523
5,886;-0,652;5,886;-0,523
5,888;-0,659;5,888;-0,520
5,890;-0,654;5,890;-0,520
5,892;-0,657;5,892;-0,523
5,894;-0,657;5,894;-0,523
5,896;-0,661;5,896;-0,525
5,898;-0,657;5,898;-0,520
5,900;-0,659;5,900;-0,521
5,902;-0,652;5,902;-0,525
5,904;-0,661;5,904;-0,525
5,906;-0,663;5,906;-0,527
5,908;-0,650;5,908;-0,529
5,910;-0,661;5,910;-0,521
5,912;-0,657;5,912;-0,525
5,914;-0,659;5,914;-0,523
5,916;-0,663;5,916;-0,525
5,918;-0,656;5,918;-0,529
5,920;-0,650;5,920;-0,520
5,922;-0,656;5,922;-0,523
5,924;-0,654;5,924;-0,525
5,926;-0,661;5,926;-0,529
5,928;-0,657;5,928;-0,521
5,930;-0,663;5,930;-0,527
5,932;-0,656;5,932;-0,527
5,934;-0,656;5,934;-0,521
5,936;-0,659;5,936;-0,530
5,938;-0,657;5,938;-0,523
5,940;-0,657;5,940;-0,523
5,942;-0,654;5,942;-0,530
5,944;-0,657;5,944;-0,525
5,946;-0,657;5,946;-0,523
5,948;-0,657;5,948;-0,529
5,950;-0,656;5,950;-0,532
5,952;-0,650;5,952;-0,525
5,954;-0,650;5,954;-0,530
5,956;-0,652;5,956;-0,530
5,958;-0,657;5,958;-0,529
5,960;-0,661;5,960;-0,520
5,962;-0,650;5,962;-0,523
5,964;-0,659;5,964;-0,523
5,966;-0,657;5,966;-0,521
5,968;-0,663;5,968;-0,525
5,970;-0,659;5,970;-0,525
5,972;-0,657;5,972;-0,518
5,974;-0,654;5,974;-0,520
5,976;-0,652;5,976;-0,521
5,978;-0,656;5,978;-0,521
5,980;-0,657;5,980;-0,523
5,982;-0,657;5,982;-0,520
5,984;-0,654;5,984;-0,523
5,986;-0,659;5,986;-0,511
5,988;-0,657;5,988;-0,516
5,990;-0,648;5,990;-0,518
5,992;-0,657;5,992;-0,509
5,994;-0,654;5,994;-0,520
5,996;-0,657;5,996;-0,514
5,998;-0,661;5,998;-0,521
6,000;-0,654;6,000;-0,521
6,002;-0,661;6,002;-0,520
6,004;-0,657;6,004;-0,525
6,006;-0,657;6,006;-0,518
6,008;-0,654;6,008;-0,513
6,010;-0,654;6,010;-0,516
6,012;-0,654;6,012;-0,523
6,014;-0,654;6,014;-0,518
6,016;-0,654;;
6,018;-0,650;;
6,020;-0,657;;
6,022;-0,659;;
6,024;-0,650;;
6,026;-0,663;;
6,028;-0,650;;
6,030;-0,657;;
6,032;-0,659;;
6,034;-0,654;;
6,036;-0,650;;
6,038;-0,654;;
6,040;-0,656;;
6,042;-0,657;;
6,044;-0,654;;
6,046;-0,659;;
6,048;-0,652;;
6,050;-0,657;;
6,052;-0,657;;
6,054;-0,657;;
6,056;-0,657;;
6,058;-0,650;;
6,060;-0,648;;
6,062;-0,654;;
6,064;-0,666;;
6,066;-0,657;;
6,068;-0,659;;
6,070;-0,665;;
6,072;-0,657;;
6,074;-0,652;;
6,076;-0,657;;
